session,ChargePoint,Connector,starttime_parking,endtime_parking,StartCard,connected_time_float,charged_time_float,total_energy,max_power,start_hour,day_no,energy_supplied,soc_arr,charged_time,connected_time,ts_arr,ts_dep,ts_soj,laxity,depart_hour,xi,laxity_float
3443292,4ea8d905437fca5582cdf7f4c01479c7,1,2019-07-01 05:22:00,2019-07-01 08:50:00,f8e7cc8382592f2932d2848c17a89d3840bad7636277f55a826aaaaea73ed0cd,3.48,3.25,8.752,3.632,5,181,35.035,0.5320625,4.0,4.0,170909.0,170913.0,4.0,0.75,9.0,4.0416751683329935,0.2299999999999999
3443619,57d88eb9fdf747b8baaf5be47ebee46f,1,2019-07-01 10:30:00,2019-07-01 10:43:00,e7f07f41de5df4fb14bdc4f4cb75bbb9e23267f202e24c12db1a20ac408c89f0,0.21,0.21,0.65,3.031,10,181,2.2638,0.9417025,1.0,1.0,170914.0,170915.0,1.0,0.7900000000000001,11.0,4.257231177310754,1.6653345369377348e-16
3443615,1de9c8c96443ece0b5c341797c0d18bd,1,2019-07-01 10:25:00,2019-07-01 11:29:00,d24b0259b853f286a1c6349257f7db43711968cfe6fa6766b13e337c09d220f8,1.07,1.07,3.75,3.72,10,181,11.5346,0.8258175,2.0,2.0,170914.0,170916.0,2.0,0.93,12.0,5.011677208732912,0.0
3443610,9bf594d6aa68dbb8be711534e7869405,1,2019-07-01 10:18:00,2019-07-01 15:32:00,d65a526645721423ed3c4b828eb782e48fa712d03016ef30b03e435b035d3ba0,5.23,5.23,58.99,11.52,10,181,56.3794,0.2652574999999999,6.0,6.0,170914.0,170920.0,6.0,0.7699999999999996,16.0,4.149453172821871,0.0
3443701,d43d4f501b7c856c3e2e7100e49e6262,1,2019-07-01 12:02:00,2019-07-01 15:00:00,6743f7dbebe165d94ead895d62a04f88b7fb8826fc5b4bcda17b8e87fe4bf908,2.98,2.96,7.72,3.3960000000000004,12,181,31.9088,0.57114,3.0,3.0,170916.0,170919.0,3.0,0.04,15.0,0.2155560089777598,0.02
3443774,58fe66e56204a604073e2b6ac67f6237,2,2019-07-01 13:23:00,2019-07-01 14:10:00,9dbe102f60d2ea3c256642a7903e9586f635d51dba1bdd00112aa2c123b112c2,0.79,0.78,2.64,3.398,13,181,8.4084,0.864895,1.0,1.0,170917.0,170918.0,1.0,0.2199999999999999,14.0,1.1855580493776778,0.01
3443780,b2d5d041bd34c439b4cb0549a2d27912,1,2019-07-01 13:32:00,2019-07-01 17:53:00,de6a8948e93aad502c32e2fd8effcc1b288d3ce6aec772e3597ec718e8e1f04f,4.34,4.34,47.12,11.12,13,181,46.7852,0.385185,5.0,5.0,170917.0,170922.0,5.0,0.6600000000000001,18.0,3.556674148133035,0.0
3443840,654a5157fa94958ee27dfd1353f8d1ea,2,2019-07-01 14:53:00,2019-07-01 19:54:00,584df5e8101f4d043e2fe7386fec7b445a1d4185df889fbe4fff60d5111a8fd0,5.02,2.69,25.76,16.8,14,181,28.9982,0.6075225,3.0,6.0,170918.0,170924.0,6.0,3.31,20.0,17.837259742909605,2.329999999999999
3443895,79aae2236535f8d292f3f2532624feaa,2,2019-07-01 15:41:00,2019-07-02 05:21:00,99936a49d0252ba8ff1d3d9a374c11027a8beff5d537c01c379707b1644a41c8,13.67,2.25,6.95,3.56,15,181,24.255,0.6668125,3.0,14.0,170919.0,170933.0,14.0,11.75,29.0,63.31957763721689,11.42
3443898,ab713f14065fc5c0a5ec4697658b7904,2,2019-07-01 15:42:00,2019-07-02 05:59:00,52a845d37fca28d4c8aabd6dfdbb227d961793aed3d77a1e6b95251d228efd78,14.28,0.95,2.67,6.0,15,181,10.241,0.8419875,1.0,15.0,170919.0,170934.0,15.0,14.05,30.0,75.71404815343807,13.33
3443951,ee16dbfd86668dca048aa4dd3da1d44d,2,2019-07-01 16:17:00,2019-07-01 19:02:00,c484ad8373eeebc8a1303ce2a869e1a6a5adcc38210fb22a468a40fb6f474d83,2.75,2.75,24.78,10.4,16,181,29.645,0.5994375,3.0,3.0,170920.0,170923.0,3.0,0.2499999999999995,19.0,1.3472250561109953,-4.440892098500626e-16
3444074,9bf594d6aa68dbb8be711534e7869405,1,2019-07-01 17:55:00,2019-07-01 19:36:00,91d750355882637ae8a2bd1f8cd811f97f52390f89ced02a6a987be4b9aadf03,1.68,1.68,5.92,3.564,17,181,18.1104,0.74362,2.0,2.0,170921.0,170923.0,2.0,0.3199999999999996,19.0,1.7244480718220752,-4.440892098500626e-16
3444059,dd3fe8c9d7b7b48b3fe85ea3d22f9e8d,2,2019-07-01 17:43:00,2019-07-01 20:05:00,e40ace49f4c52a8542ea91a10c36696c6c2118f5ac19b631731c8f2f07a8a99c,2.37,2.25,6.61,3.44,17,181,24.255,0.6668125,3.0,3.0,170921.0,170924.0,3.0,0.7500000000000004,20.0,4.041675168332995,0.1200000000000005
3444082,1b80b727cd56ed7ba8b2f34f15e43fe7,1,2019-07-01 18:04:00,2019-07-01 19:37:00,b53479edd72b317341e4295367818c329dc4f19a5f06541635996a9a0b3a2077,1.55,1.55,10.77,7.08,18,181,16.709,0.7611375,2.0,2.0,170922.0,170924.0,2.0,0.4500000000000002,20.0,2.425005100999797,2.220446049250313e-16
3444088,19c847688b598a3c950ca279a4f6fbae,1,2019-07-01 18:18:00,2019-07-01 21:25:00,8e0076cdfa5c38f3e4dcc11460b47f7dbef84e6e6ec4f5e6bb78026bc33afef7,3.11,2.0,6.53,3.56,18,181,21.56,0.7005,2.0,4.0,170922.0,170926.0,4.0,2.0,22.0,10.777800448887982,1.11
3444111,aebcec9041e4f7a5a6de40694e54ffdf,2,2019-07-01 18:50:00,2019-07-02 05:37:00,b4729cd3acedc264c1860e60b193b5b8be78f5ee4d96aa188d9490721074228a,10.79,10.79,39.73,3.76,18,181,77.6,0.0,11.0,11.0,170922.0,170933.0,11.0,3.8014842300556575,29.0,20.48581922056723,3.591484230055657
3444097,85a27df6c3715c3ff236b880b466f117,2,2019-07-01 18:26:00,2019-07-02 05:40:00,54f468e459cfe42c1319598e0311166b8c6025af0945750dfc3cee9ba1859b76,11.23,3.55,23.99,7.457000000000001,18,181,38.269,0.4916375,4.0,12.0,170922.0,170934.0,12.0,8.45,30.0,45.53620689655172,7.68
3444113,b38dedc3491bb1d6eb6e0b52b14feb45,1,2019-07-01 18:57:00,2019-07-02 06:22:00,ce13aad9b7309d4b0149c40c843261785523c80c5afbf0a23143f625d829fbb1,11.42,5.05,50.05,10.44,18,181,54.43899999999999,0.2895125,6.0,12.0,170922.0,170934.0,12.0,6.95,30.0,37.45285655988573,6.37
3444170,267ff71ec44b5c3bb073633dcba672ac,1,2019-07-01 20:25:00,2019-07-02 05:45:00,d7336d0f192615dda6404711cdb3dbe2fc3a222f2dec6e5b554c079985f76ae6,9.34,3.75,26.37,7.6,20,181,40.425,0.4646875,4.0,10.0,170924.0,170934.0,10.0,6.25,30.0,33.68062640277494,5.59
3444227,e2c2e39ccff65370513b58dea495c716,1,2019-07-02 05:19:00,2019-07-02 14:12:00,f25ce3de6ea5f1653349c72079cbc062dc007c913070ee40527b12b11062bc05,8.87,3.5,9.8,3.16,5,182,37.73,0.498375,4.0,9.0,170933.0,170942.0,9.0,5.5,14.0,29.63895123444195,5.369999999999999
3444375,f76f2dd4fbacb03dc4216252d99d922f,1,2019-07-02 06:56:00,2019-07-02 07:24:00,e9b4329c895cd60808c94f80a29186251e4ae2c5d3fc8d2202314f0c5ec100d1,0.47,0.47,2.06,4.48,6,182,5.066599999999999,0.9066675,1.0,1.0,170934.0,170935.0,1.0,0.5299999999999998,7.0,2.856117118955314,-1.6653345369377348e-16
3444376,33f5c0a437f93a737eb37aa5c6b3380f,2,2019-07-02 06:56:00,2019-07-02 11:14:00,b8e67210ee5d7362ba0d4de1441d535dfd9adaefc08da2e3069478e902a8a9f0,4.29,4.29,14.61,3.68,6,182,46.2462,0.3919225,5.0,5.0,170934.0,170939.0,5.0,0.71,11.0,3.826119159355233,0.0
3444336,81a0d3d54dc175394dd43250128dfc48,1,2019-07-02 06:36:00,2019-07-02 14:18:00,b5c91359fe67626269f783b77dbe33bbc5d06879df9f0a44f489780082c57c7a,7.71,5.52,19.22,3.648,6,182,59.5056,0.22618,6.0,8.0,170934.0,170942.0,8.0,2.4800000000000004,14.0,13.3644725566211,2.1900000000000004
3444312,3bd438825e003010fe66c0651a90a2b2,2,2019-07-02 06:26:00,2019-07-02 15:19:00,3d5f5e659b1de7a8ee0aec31be12c904c31e7b730ca4c3c8596933f95b84f076,8.88,2.5,8.39,3.48,6,182,26.95,0.6331249999999999,3.0,9.0,170934.0,170943.0,9.0,6.5,15.0,35.02785145888594,6.380000000000001
3444304,98d756eb631951c0b3e4fa4ffbed23ef,2,2019-07-02 06:23:00,2019-07-02 15:45:00,8b679616369aacf59861359735a5ea24d22aa5100379f1d2124edbc6f190346e,9.37,1.0,6.51,9.84,6,182,10.78,0.83525,1.0,10.0,170934.0,170944.0,10.0,9.0,16.0,48.50010201999592,8.37
3444384,de18eff645480ac693eba18ff2491c83,2,2019-07-02 07:01:00,2019-07-02 07:20:00,2ab75c9faaa3faccc660f0bcf2f97fbc3c6a698abf7f7f3d0762b6707eedaeed,0.32,0.32,1.12,3.6,7,182,3.4496,0.92688,1.0,1.0,170935.0,170936.0,1.0,0.6799999999999996,8.0,3.664452152621912,-3.8857805861880484e-16
3444406,cfd14ebd1bbb7bfca04143dd4e882168,2,2019-07-02 07:16:00,2019-07-02 11:07:00,6cfeb1a8d57ab8105c739d61f99c18e6a0e6596164957008db9d06c11534b6c7,3.85,2.0,5.98,3.48,7,182,21.56,0.7005,2.0,4.0,170935.0,170939.0,4.0,2.0,11.0,10.777800448887982,1.8500000000000003
3444574,f1fe9bf09a6217336a138f9a573dd742,2,2019-07-02 10:19:00,2019-07-02 10:58:00,f3163ba75e2fc3dc95274e940eb515f0be879f644c41e5745b1bf1477bef8c47,0.64,0.64,1.6,3.349,10,182,6.8992,0.88376,1.0,1.0,170938.0,170939.0,1.0,0.3600000000000001,11.0,1.940004080799837,1.1102230246251563e-16
3444621,8636e1e27a38d8d57828ada3e890604d,2,2019-07-02 11:31:00,2019-07-02 14:29:00,96fb44198cc5ff4c218b2858125a2fb2722a85dd95bcb17d632f6ec656bdbaf3,2.97,2.97,10.14,3.6,11,182,32.0166,0.5697925,3.0,3.0,170939.0,170942.0,3.0,0.0300000000000002,14.0,0.161667006733321,4.440892098500626e-16
3444617,65bbd3fa79bebb941729eff3afb6976a,2,2019-07-02 11:28:00,2019-07-02 18:48:00,b637f7911e26b73cec03ceebaac7fd8a69898490d06195b0cd751eb6d2b6d4ed,7.35,4.75,40.76,9.8,11,182,51.205,0.3299375,5.0,8.0,170939.0,170947.0,8.0,3.25,19.0,17.51392572944297,2.6
3444684,2d39d6a05bc98e92c37b0eb107f52faa,1,2019-07-02 12:56:00,2019-07-02 13:18:00,f2e78e480fb78f4f61534f5ed85fa9009ba37907c06b733c5331be9e91330a7e,0.35,0.35,1.19,3.57,12,182,3.773,0.9228375,1.0,1.0,170940.0,170941.0,1.0,0.65,13.0,3.5027851458885944,0.0
3444764,e656acfe3614cccf0b7410bcd83050c6,1,2019-07-02 14:14:00,2019-07-02 16:25:00,59bcd8a31067d2c0d6c3ff1f703facfbb9a5d8e482cbb11960eda7c0694a7c1c,2.19,2.0,6.27,3.48,14,182,21.56,0.7005,2.0,3.0,170942.0,170945.0,3.0,1.0000000000000002,17.0,5.388900224443992,0.1900000000000001
3444765,fda55633ef70aa19689d4bba7ee762dd,2,2019-07-02 14:15:00,2019-07-02 17:06:00,866276f9bc2a82ad98ad5a7789656b93118815acc5aee0b3bce8b4b6f423e654,2.86,2.86,29.12,10.523,14,182,30.8308,0.584615,3.0,3.0,170942.0,170945.0,3.0,0.1400000000000001,17.0,0.7544460314221594,0.0
3444816,3725e3c6ff132e033ea3bd5475feb41d,1,2019-07-02 15:14:00,2019-07-02 17:31:00,e2f482dcbe7727c9ab040b859aaa675cb9e48ff11ab1915adeba85f7ff093f99,2.29,2.25,6.98,3.592,15,182,24.255,0.6668125,3.0,3.0,170943.0,170946.0,3.0,0.7500000000000004,18.0,4.041675168332995,0.0400000000000004
3444853,45a8376e752fede66f14901b7365a581,1,2019-07-02 15:37:00,2019-07-02 19:53:00,c5d905740828a16001f0c54a499c92e4248e4b1b956516280f3147e8ec32efe5,4.27,2.62,6.76,3.32,15,182,28.2436,0.6169549999999999,3.0,5.0,170943.0,170948.0,5.0,2.3799999999999994,20.0,12.825582534176696,1.649999999999999
3444806,5aa7c3823e1a6fd40b2dff162d3e51ac,1,2019-07-02 15:07:00,2019-07-03 06:20:00,9bcade39a2bdf4be07564710fd9d1eedca6fe2a9c7c92dad82b371dc638d8390,15.22,9.49,33.15,8.0,15,182,77.6,0.0,10.0,16.0,170943.0,170959.0,16.0,8.801484230055658,31.0,47.430320342787184,8.021484230055659
3444961,6dc1f8ceb019b2f039e64185d7b087d5,1,2019-07-02 16:48:00,2019-07-02 18:32:00,777c9091f73cfc336562dbe94e29c6029fd95e1062ef90c888e4f89c327f7da0,1.73,1.19,5.06,4.48,16,182,12.8282,0.8096475,2.0,2.0,170944.0,170946.0,2.0,0.8099999999999998,18.0,4.365009181799631,0.5399999999999998
3444944,275b4a0d867ced14c68497d2f5e9268e,1,2019-07-02 16:38:00,2019-07-03 04:06:00,e829612fd32040a323ccbe571a7045fcf3f1478d59188c630e9a22b0f01a8795,11.47,6.7,72.49,17.4,16,182,72.226,0.0671749999999999,7.0,12.0,170944.0,170956.0,12.0,5.3,28.0,28.56117118955315,4.7700000000000005
3445170,fd61b7e595021da8afc22288f510f26e,2,2019-07-02 21:04:00,2019-07-03 06:03:00,51f735989d279f611c4b43c6d8ea229f582b90e0a3d1e185b1afdd9778a547b7,8.97,2.67,6.49,3.28,21,182,28.7826,0.6102175,3.0,9.0,170949.0,170958.0,9.0,6.33,30.0,34.11173842073046,6.300000000000001
3445342,db591bf72446b3964be265d254f01004,1,2019-07-03 06:44:00,2019-07-03 10:02:00,43fbcee139ad62bdb7495287c7297925c909fded8447ad25ff4a6587a7b17aae,3.3,0.75,1.06,2.28,6,183,8.084999999999999,0.8689375,1.0,4.0,170958.0,170962.0,4.0,3.2500000000000004,10.0,17.51392572944297,2.5500000000000003
