date,price_da,price_im,ts
2019-01-01 00:00:00,0,0.03485,166560.0
2019-01-01 01:00:00,0,0.04285,166561.0
2019-01-01 02:00:00,0,0.05861,166562.0
2019-01-01 03:00:00,0,0.04331,166563.0
2019-01-01 04:00:00,0,0.037270000000000005,166564.0
2019-01-01 05:00:00,0,0.03903,166565.0
2019-01-01 06:00:00,0,0.0443,166566.0
2019-01-01 07:00:00,0,0.036969999999999996,166567.0
2019-01-01 08:00:00,0,-0.06855,166568.0
2019-01-01 09:00:00,0,0.048979999999999996,166569.0
2019-01-01 10:00:00,0,0.1676,166570.0
2019-01-01 11:00:00,0,0.11917,166571.0
2019-01-01 12:00:00,0,0.12317,166572.0
2019-01-01 13:00:00,0,0.01797,166573.0
2019-01-01 14:00:00,0,0.04097,166574.0
2019-01-01 15:00:00,0,0.04653,166575.0
2019-01-01 16:00:00,0,-0.044719999999999996,166576.0
2019-01-01 17:00:00,0,-0.08231000000000001,166577.0
2019-01-01 18:00:00,0,0.04629,166578.0
2019-01-01 19:00:00,0,0.05183,166579.0
2019-01-01 20:00:00,0,0.040780000000000004,166580.0
2019-01-01 21:00:00,0,0.015220000000000001,166581.0
2019-01-01 22:00:00,0,0.036969999999999996,166582.0
2019-01-01 23:00:00,0,0.04347,166583.0
2019-01-02 00:00:00,0,-0.09933,166584.0
2019-01-02 01:00:00,0,0.027899999999999998,166585.0
2019-01-02 02:00:00,0,0.032780000000000004,166586.0
2019-01-02 03:00:00,0,0.036969999999999996,166587.0
2019-01-02 04:00:00,0,0.022359999999999998,166588.0
2019-01-02 05:00:00,0,0.039479999999999994,166589.0
2019-01-02 06:00:00,0,0.03032,166590.0
2019-01-02 07:00:00,0,0.01089,166591.0
2019-01-02 08:00:00,0,0.00532,166592.0
2019-01-02 09:00:00,0,0.04184,166593.0
2019-01-02 10:00:00,0,0.15906,166594.0
2019-01-02 11:00:00,0,0.1579,166595.0
2019-01-02 12:00:00,0,0.13512000000000002,166596.0
2019-01-02 13:00:00,0,0.053649999999999996,166597.0
2019-01-02 14:00:00,0,0.15975999999999999,166598.0
2019-01-02 15:00:00,0,0.0728,166599.0
2019-01-02 16:00:00,0,-0.12312999999999999,166600.0
2019-01-02 17:00:00,0,0.0252,166601.0
