session,ChargePoint,Connector,starttime_parking,endtime_parking,StartCard,connected_time_float,charged_time_float,total_energy,max_power,start_hour,day_no,energy_supplied,soc_arr,charged_time,connected_time,ts_arr,ts_dep,ts_soj,laxity,depart_hour,xi,laxity_float
3357380,369165d78a06e004a5f243034c0d9398,1,2019-04-01 03:53:00,2019-04-01 15:57:00,1fecccce0d739cac57f637a8102bb0499729283942d3b9d4a5c81bdbb8e00053,12.07,3.61,23.84,7.053,3,90,38.9158,0.4835525,4.0,13.0,168723.0,168736.0,13.0,9.39,16.0,50.60177310752908,8.46
3357431,441098d908da6344574ddf772ddec499,2,2019-04-01 05:56:00,2019-04-01 09:24:00,fc08a934fe939f61d7192e3dd3d844777bbbe694c6f567f1568d0fe08d1cfc82,3.46,3.46,12.229,3.64,5,90,37.2988,0.503765,4.0,4.0,168725.0,168729.0,4.0,0.5399999999999996,9.0,2.9100061211997525,-4.440892098500626e-16
3357407,c78db3fb98e86843699b5946a7eb4244,1,2019-04-01 05:28:00,2019-04-01 10:26:00,4b731ae8a6686e27746bbd858964a0249bf7785162349cb304d666c3209f2fe5,4.97,3.5,7.96,3.32,5,90,37.73,0.498375,4.0,5.0,168725.0,168730.0,5.0,1.5,10.0,8.083350336665987,1.4699999999999998
3357416,bf3e0b386f128b5cb1a24550ab570e09,2,2019-04-01 05:41:00,2019-04-01 12:48:00,f2e4bbec84ea18ed8bedce67b154d41cc4f53a9681f3a2003ce3a1ad7431b4c9,7.12,2.3,7.64,3.6,5,90,24.794,0.660075,3.0,8.0,168725.0,168733.0,8.0,5.699999999999999,13.0,30.716731279330745,4.82
3357496,fa7f046ea40eb989231aba2ee0efa953,1,2019-04-01 06:38:00,2019-04-01 15:48:00,4dadf75e24b04775b07687d4c44eba22bc9bcc6c3c9625825aafcccf1b20bc04,9.16,1.69,2.71,3.36,6,90,18.2182,0.7422725,2.0,10.0,168726.0,168736.0,10.0,8.31,16.0,44.78176086512957,7.470000000000001
3357478,3939e8feba06f8768c430e60716e0c21,1,2019-04-01 06:32:00,2019-04-01 15:53:00,392d50c8b7b2ca60fd93acb33d99d30d0c0fc3d7c723b55595afc78c32ea442c,9.34,5.75,55.699,10.2,6,90,61.985,0.1951874999999999,6.0,10.0,168726.0,168736.0,10.0,4.25,16.0,22.90282595388696,3.59
3357593,6d425fc6b0a76a51993272fe35f5eca4,2,2019-04-01 07:31:00,2019-04-01 08:41:00,ef8b082fde0a26b0c826af8de89cc67ce87865e980e2583936fbef5091a71886,1.16,1.16,3.66,3.52,7,90,12.504799999999998,0.81369,2.0,2.0,168727.0,168729.0,2.0,0.8400000000000003,9.0,4.526676188532954,2.220446049250313e-16
3357598,0a9d443b47cd50656ac96f90d1cf3beb,1,2019-04-01 07:33:00,2019-04-01 10:31:00,d1c36481e1e70a96bf9bd688d539225127f1947ae81e11c3f8ac6470ad2df50e,2.97,2.97,12.88,4.371,7,90,32.0166,0.5697925,3.0,3.0,168727.0,168730.0,3.0,0.0300000000000002,10.0,0.161667006733321,4.440892098500626e-16
3357583,19d3819afff2f129a8ca43d2665e6401,2,2019-04-01 07:20:00,2019-04-01 13:26:00,f2bc9684430873d5d09f4a48f98c5f80c7c872d073fecd230ad8afab33d3177a,6.1,3.25,7.16,3.24,7,90,35.035,0.5320625,4.0,7.0,168727.0,168734.0,7.0,3.75,14.0,20.208375841664967,2.85
3357616,31892752cfd5a5693c5c0159b0c69513,1,2019-04-01 07:49:00,2019-04-01 15:03:00,182cf3c48b6d9a46268654a40b6adf22cf7415be9a2b854303cd0674fb301237,7.23,1.5,8.9,8.8,7,90,16.169999999999998,0.767875,2.0,8.0,168727.0,168735.0,8.0,6.5,15.0,35.02785145888594,5.73
