date,price_da,price_im,ts
2019-01-15 11:00:00,0,0.03418,166907
2019-01-15 12:00:00,0,0.04451,166908
2019-01-15 13:00:00,0,0.03418,166909
2019-01-15 14:00:00,0,0.04618,166910
2019-01-15 15:00:00,0,0.03929,166911
2019-01-15 16:00:00,0,0.03929,166912
2019-01-15 17:00:00,0,0.04416,166913
2019-01-15 18:00:00,0,0.03929,166914
2019-01-15 19:00:00,0,0.04301,166915
2019-01-15 20:00:00,0,0.03322,166916
2019-01-15 21:00:00,0,0.01918,166917
2019-01-15 22:00:00,0,0.00104,166918
2019-01-15 23:00:00,0,0.01224,166919
2019-01-16 00:00:00,0,0.38302,166920
2019-01-16 01:00:00,0,0.0,166921
2019-01-16 02:00:00,0,0.01894,166922
2019-01-16 03:00:00,0,0.0412,166923
2019-01-16 04:00:00,0,0.03874,166924
2019-01-16 05:00:00,0,0.042,166925
2019-01-16 06:00:00,0,0.04143,166926
2019-01-16 07:00:00,0,0.04126,166927
2019-01-16 08:00:00,0,0.07286,166928
2019-01-16 09:00:00,0,0.04673,166929
2019-01-16 10:00:00,0,0.03873,166930
2019-01-16 11:00:00,0,0.04078,166931
2019-01-16 12:00:00,0,0.04673,166932
2019-01-16 13:00:00,0,0.04832,166933
2019-01-16 14:00:00,0,0.04325,166934
2019-01-16 15:00:00,0,0.05073,166935
2019-01-16 16:00:00,0,0.04673,166936
2019-01-16 17:00:00,0,0.18133,166937
2019-01-16 18:00:00,0,0.04802,166938
2019-01-16 19:00:00,0,0.03473,166939
2019-01-16 20:00:00,0,0.03845,166940
2019-01-16 21:00:00,0,0.01703,166941
2019-01-16 22:00:00,0,0.03087,166942
2019-01-16 23:00:00,0,0.10311,166943
2019-01-17 00:00:00,0,0.03464,166944
2019-01-17 01:00:00,0,0.04184,166945
2019-01-17 02:00:00,0,0.00445,166946
2019-01-17 03:00:00,0,0.02886,166947
2019-01-17 04:00:00,0,0.04635,166948
2019-01-17 05:00:00,0,0.05182,166949
2019-01-17 06:00:00,0,0.04382,166950
2019-01-17 07:00:00,0,0.04766,166951
2019-01-17 08:00:00,0,0.04483,166952
2019-01-17 09:00:00,0,0.0463,166953
2019-01-17 10:00:00,0,0.04485,166954
2019-01-17 11:00:00,0,0.04483,166955
2019-01-17 12:00:00,0,0.03416,166956
2019-01-17 13:00:00,0,0.04766,166957
2019-01-17 14:00:00,0,0.04483,166958
2019-01-17 15:00:00,0,0.04366,166959
2019-01-17 16:00:00,0,0.04825,166960
2019-01-17 17:00:00,0,0.09036,166961
2019-01-17 18:00:00,0,0.07944,166962
2019-01-17 19:00:00,0,0.05123,166963
2019-01-17 20:00:00,0,0.04103,166964
2019-01-17 21:00:00,0,0.038,166965
2019-01-17 22:00:00,0,0.028,166966
2019-01-17 23:00:00,0,0.04349,166967
2019-01-18 00:00:00,0,0.03305,166968
2019-01-18 01:00:00,0,0.04885,166969
2019-01-18 02:00:00,0,0.0282,166970
2019-01-18 03:00:00,0,0.04389,166971
2019-01-18 04:00:00,0,0.04554,166972
2019-01-18 05:00:00,0,0.04556,166973
2019-01-18 06:00:00,0,0.04366,166974
2019-01-18 07:00:00,0,0.04992,166975
2019-01-18 08:00:00,0,0.21652,166976
2019-01-18 09:00:00,0,0.05664,166977
2019-01-18 10:00:00,0,0.05138,166978
2019-01-18 11:00:00,0,0.04557,166979
2019-01-18 12:00:00,0,0.03586,166980
2019-01-18 13:00:00,0,0.03442,166981
2019-01-18 14:00:00,0,0.04458,166982
2019-01-18 15:00:00,0,0.0581,166983
2019-01-18 16:00:00,0,0.20282,166984
2019-01-18 17:00:00,0,0.04459,166985
2019-01-18 18:00:00,0,0.07504,166986
2019-01-18 19:00:00,0,0.04318,166987
2019-01-18 20:00:00,0,0.04472,166988
2019-01-18 21:00:00,0,0.03653,166989
2019-01-18 22:00:00,0,0.04178,166990
2019-01-18 23:00:00,0,0.03305,166991
2019-01-19 00:00:00,0,0.04129,166992
2019-01-19 01:00:00,0,0.04496,166993
2019-01-19 02:00:00,0,0.04456,166994
2019-01-19 03:00:00,0,0.05052,166995
2019-01-19 04:00:00,0,0.06179,166996
2019-01-19 05:00:00,0,0.04439,166997
2019-01-19 06:00:00,0,0.0463,166998
2019-01-19 07:00:00,0,0.04502,166999
2019-01-19 08:00:00,0,0.05702,167000
2019-01-19 09:00:00,0,0.05329,167001
2019-01-19 10:00:00,0,0.04303,167002
2019-01-19 11:00:00,0,0.03551,167003
2019-01-19 12:00:00,0,0.03499,167004
2019-01-19 13:00:00,0,0.03329,167005
2019-01-19 14:00:00,0,0.04003,167006
2019-01-19 15:00:00,0,0.04529,167007
2019-01-19 16:00:00,0,0.17604,167008
2019-01-19 17:00:00,0,0.12169,167009
2019-01-19 18:00:00,0,0.05538,167010
2019-01-19 19:00:00,0,0.05329,167011
2019-01-19 20:00:00,0,0.0453,167012
2019-01-19 21:00:00,0,0.05065,167013
2019-01-19 22:00:00,0,0.04929,167014
2019-01-19 23:00:00,0,0.04568,167015
2019-01-20 00:00:00,0,0.04698,167016
2019-01-20 01:00:00,0,0.04183,167017
2019-01-20 02:00:00,0,0.04488,167018
2019-01-20 03:00:00,0,0.04541,167019
2019-01-20 04:00:00,0,0.04529,167020
2019-01-20 05:00:00,0,0.04888,167021
2019-01-20 06:00:00,0,0.0516,167022
2019-01-20 07:00:00,0,0.04691,167023
2019-01-20 08:00:00,0,0.05802,167024
2019-01-20 09:00:00,0,0.06983,167025
2019-01-20 10:00:00,0,0.04939,167026
2019-01-20 11:00:00,0,0.04465,167027
2019-01-20 12:00:00,0,0.04462,167028
2019-01-20 13:00:00,0,0.04463,167029
2019-01-20 14:00:00,0,0.04537,167030
2019-01-20 15:00:00,0,0.06983,167031
2019-01-20 16:00:00,0,0.0452,167032
2019-01-20 17:00:00,0,0.06199,167033
2019-01-20 18:00:00,0,0.19877,167034
2019-01-20 19:00:00,0,0.05193,167035
2019-01-20 20:00:00,0,0.0467,167036
2019-01-20 21:00:00,0,0.02764,167037
2019-01-20 22:00:00,0,0.04539,167038
2019-01-20 23:00:00,0,0.04615,167039
2019-01-21 00:00:00,0,0.0369,167040
2019-01-21 01:00:00,0,0.04572,167041
2019-01-21 02:00:00,0,0.04442,167042
2019-01-21 03:00:00,0,0.04486,167043
2019-01-21 04:00:00,0,0.04342,167044
2019-01-21 05:00:00,0,0.05499,167045
2019-01-21 06:00:00,0,0.04522,167046
2019-01-21 07:00:00,0,0.25101,167047
2019-01-21 08:00:00,0,0.26282,167048
2019-01-21 09:00:00,0,0.08806,167049
2019-01-21 10:00:00,0,0.05174,167050
2019-01-21 11:00:00,0,0.04502,167051
2019-01-21 12:00:00,0,0.04593,167052
2019-01-21 13:00:00,0,0.03996,167053
2019-01-21 14:00:00,0,0.04445,167054
2019-01-21 15:00:00,0,0.04548,167055
2019-01-21 16:00:00,0,0.11449,167056
2019-01-21 17:00:00,0,0.06108,167057
2019-01-21 18:00:00,0,0.04754,167058
2019-01-21 19:00:00,0,0.0513,167059
2019-01-21 20:00:00,0,0.04849,167060
2019-01-21 21:00:00,0,0.04245,167061
2019-01-21 22:00:00,0,0.04535,167062
2019-01-21 23:00:00,0,0.0369,167063
2019-01-22 00:00:00,0,0.01792,167064
2019-01-22 01:00:00,0,0.04316,167065
2019-01-22 02:00:00,0,0.04382,167066
2019-01-22 03:00:00,0,0.04568,167067
2019-01-22 04:00:00,0,0.02337,167068
2019-01-22 05:00:00,0,0.05403,167069
2019-01-22 06:00:00,0,0.02861,167070
2019-01-22 07:00:00,0,0.046,167071
2019-01-22 08:00:00,0,0.11989,167072
2019-01-22 09:00:00,0,0.04461,167073
2019-01-22 10:00:00,0,0.04182,167074
2019-01-22 11:00:00,0,0.03978,167075
2019-01-22 12:00:00,0,0.0639,167076
2019-01-22 13:00:00,0,0.11012,167077
2019-01-22 14:00:00,0,0.27063,167078
2019-01-22 15:00:00,0,0.05271,167079
2019-01-22 16:00:00,0,0.04444,167080
2019-01-22 17:00:00,0,0.03292,167081
2019-01-22 18:00:00,0,0.05102,167082
2019-01-22 19:00:00,0,0.03692,167083
2019-01-22 20:00:00,0,0.04044,167084
2019-01-22 21:00:00,0,0.02492,167085
2019-01-22 22:00:00,0,0.0406,167086
2019-01-22 23:00:00,0,0.03292,167087
2019-01-23 00:00:00,0,2e-05,167088
2019-01-23 01:00:00,0,0.04452,167089
2019-01-23 02:00:00,0,0.05561,167090
2019-01-23 03:00:00,0,0.05453,167091
2019-01-23 04:00:00,0,0.04463,167092
2019-01-23 05:00:00,0,0.1087,167093
2019-01-23 06:00:00,0,0.05702,167094
2019-01-23 07:00:00,0,0.28925,167095
2019-01-23 08:00:00,0,0.33937,167096
2019-01-23 09:00:00,0,0.10881,167097
2019-01-23 10:00:00,0,0.04563,167098
2019-01-23 11:00:00,0,0.06508,167099
2019-01-23 12:00:00,0,0.43244,167100
2019-01-23 13:00:00,0,0.27941,167101
2019-01-23 14:00:00,0,0.27639,167102
2019-01-23 15:00:00,0,0.07002,167103
2019-01-23 16:00:00,0,0.06687,167104
2019-01-23 17:00:00,0,0.2794,167105
2019-01-23 18:00:00,0,0.06001,167106
2019-01-23 19:00:00,0,0.0461,167107
2019-01-23 20:00:00,0,0.04581,167108
2019-01-23 21:00:00,0,0.04027,167109
2019-01-23 22:00:00,0,0.04519,167110
2019-01-23 23:00:00,0,0.03627,167111
2019-01-24 00:00:00,0,0.03619,167112
2019-01-24 01:00:00,0,0.0383,167113
2019-01-24 02:00:00,0,0.04126,167114
2019-01-24 03:00:00,0,0.0428,167115
2019-01-24 04:00:00,0,0.04053,167116
2019-01-24 05:00:00,0,0.0419,167117
2019-01-24 06:00:00,0,0.10512,167118
2019-01-24 07:00:00,0,0.12121,167119
2019-01-24 08:00:00,0,0.29792,167120
2019-01-24 09:00:00,0,0.08307,167121
2019-01-24 10:00:00,0,0.07123,167122
2019-01-24 11:00:00,0,0.07825,167123
2019-01-24 12:00:00,0,0.93612,167124
2019-01-24 13:00:00,0,0.39833,167125
2019-01-24 14:00:00,0,0.06263,167126
2019-01-24 15:00:00,0,0.04475,167127
2019-01-24 16:00:00,0,0.06045,167128
2019-01-24 17:00:00,0,0.06912,167129
2019-01-24 18:00:00,0,0.27686,167130
2019-01-24 19:00:00,0,0.04455,167131
2019-01-24 20:00:00,0,0.0415,167132
2019-01-24 21:00:00,0,0.043,167133
2019-01-24 22:00:00,0,0.04445,167134
2019-01-24 23:00:00,0,0.0415,167135
2019-01-25 00:00:00,0,0.01956,167136
2019-01-25 01:00:00,0,0.04531,167137
2019-01-25 02:00:00,0,0.0495,167138
2019-01-25 03:00:00,0,0.04085,167139
2019-01-25 04:00:00,0,0.0495,167140
2019-01-25 05:00:00,0,0.06308,167141
2019-01-25 06:00:00,0,0.09503,167142
2019-01-25 07:00:00,0,0.24179,167143
2019-01-25 08:00:00,0,0.27791,167144
2019-01-25 09:00:00,0,0.05271,167145
2019-01-25 10:00:00,0,0.04621,167146
2019-01-25 11:00:00,0,0.04562,167147
2019-01-25 12:00:00,0,0.06443,167148
2019-01-25 13:00:00,0,0.05259,167149
2019-01-25 14:00:00,0,0.06153,167150
2019-01-25 15:00:00,0,0.04482,167151
2019-01-25 16:00:00,0,0.04457,167152
2019-01-25 17:00:00,0,0.04471,167153
2019-01-25 18:00:00,0,0.04482,167154
2019-01-25 19:00:00,0,0.0424,167155
2019-01-25 20:00:00,0,0.03331,167156
2019-01-25 21:00:00,0,0.04448,167157
2019-01-25 22:00:00,0,0.03677,167158
2019-01-25 23:00:00,0,0.0352,167159
2019-01-26 00:00:00,0,0.01873,167160
2019-01-26 01:00:00,0,0.04347,167161
2019-01-26 02:00:00,0,0.05186,167162
2019-01-26 03:00:00,0,0.04247,167163
2019-01-26 04:00:00,0,0.03635,167164
2019-01-26 05:00:00,0,0.01478,167165
