session,ChargePoint,Connector,starttime_parking,endtime_parking,StartCard,connected_time_float,charged_time_float,total_energy,max_power,start_hour,day_no,energy_supplied,soc_arr,charged_time,connected_time,ts_arr,ts_dep,ts_soj,laxity,depart_hour,xi,laxity_float
3473692,a554e6b4b3d5489a6bc7bcddf8e7d737,2,2019-08-06 10:57:00,2019-08-07 17:17:00,571f586cc69c13f4dedd2008751b42852f3da1af17b8c9439f46c29ecb08473c,30.34,4.75,14.04,3.76,10,217,51.205,0.3299375,5.0,31.0,171778.0,171809.0,31.0,26.25,41.0,141.45863089165476,25.59
3474050,c92cecb16bd3955b7f367e87ebf38426,1,2019-08-06 18:41:00,2019-08-07 06:00:00,523888ab3c4da86ee53a10fb74b78fdb1efa556b27abe9366811bd5caf5eaaa8,11.31,11.31,40.16,3.6,18,217,77.6,0.0,12.0,12.0,171786.0,171798.0,12.0,4.801484230055658,30.0,25.87471944501122,4.111484230055659
3474080,27d6c964e754c96cd4175b51d57bb680,1,2019-08-06 19:33:00,2019-08-07 10:37:00,0dee424bcae383d71f9a318b4551576aebde893a0ec6e63ccf97007e1eab18e4,15.07,13.06,44.52,3.6,19,217,77.6,0.0,14.0,16.0,171787.0,171803.0,16.0,8.801484230055658,35.0,47.430320342787184,7.871484230055659
3474246,964c790277b77f74daebec774c031e1b,1,2019-08-07 06:56:00,2019-08-07 10:40:00,235ef7bfdb95a1a0148c1903ead7383df298a320add71a3aaf7bb09312d4dffd,3.74,2.51,7.5,3.664,6,218,27.0578,0.6317775,3.0,4.0,171798.0,171802.0,4.0,1.4899999999999998,10.0,8.029461334421544,1.23
3474339,e1a200358838d1677b3126969a3258c9,2,2019-08-07 08:20:00,2019-08-07 08:36:00,aa7c80b724a3d40759fd4245fe8df33c9901c8e7284d039b91b94aa8d6d575cc,0.27,0.27,0.95,3.6,8,218,2.9106,0.9336175,1.0,1.0,171800.0,171801.0,1.0,0.7300000000000001,9.0,3.933897163844114,1.1102230246251563e-16
3474388,da12560811aa087ab964da9dd4011eb9,2,2019-08-07 09:27:00,2019-08-07 09:51:00,bd3dc6ac9f40d6134b456bf741a59f9a6b4942d3ff65c5b04f059cbc4b545dd1,0.39,0.39,0.88,2.286,9,218,4.2042,0.9174475,1.0,1.0,171801.0,171802.0,1.0,0.61,10.0,3.287229136910834,0.0
3474374,3e355ead19f6592c310ad0547e8450c3,2,2019-08-07 09:04:00,2019-08-07 11:18:00,0e00f143a5cb3b5c63d0d97fa423d58ddde7a29206c200451e67f715ac2c6ce3,2.23,2.23,5.94,2.667,9,218,24.0394,0.6695075,3.0,3.0,171801.0,171804.0,3.0,0.7700000000000005,12.0,4.149453172821875,4.440892098500626e-16
3474429,e792ef62d3c8cc6bcd0fbae896ad5d02,1,2019-08-07 10:01:00,2019-08-07 10:41:00,53844df609323662ca231361b7bc3582e61670491bc4cecd00e1f9a5cb430809,0.67,0.67,2.33,3.4530000000000003,10,218,7.2226,0.8797174999999999,1.0,1.0,171802.0,171803.0,1.0,0.3299999999999996,11.0,1.778337074066515,-3.3306690738754696e-16
3474473,5cef1106d1c92096415f2fd86d6b56a2,2,2019-08-07 10:47:00,2019-08-07 15:05:00,5a3d9f7de327dcebfd186e1ef629c82492dac49002da06634ced6e62ab84afbf,4.3,3.75,11.64,3.4,10,218,40.425,0.4646875,4.0,5.0,171802.0,171807.0,5.0,1.25,15.0,6.736125280554988,0.5499999999999998
3474521,85b83a84e90d9cf028917c9f35fdd89e,1,2019-08-07 11:49:00,2019-08-07 12:28:00,7136fb813d1d0aa591ccde72208b0f35b8c5088dab74a3ad0f6745ddf3d74dbb,0.66,0.66,2.18,3.324,11,218,7.1148,0.881065,1.0,1.0,171803.0,171804.0,1.0,0.3400000000000001,12.0,1.8322260763109572,1.1102230246251563e-16
3474492,0d87e89cdd040cd3b3f189b69abcd835,1,2019-08-07 11:15:00,2019-08-07 11:36:00,fc354e745f375b3921eeac4875283513b429ba6f37f9169c5192b85897138828,0.36,0.36,3.96,11.25,11,218,3.8808,0.92149,1.0,1.0,171803.0,171804.0,1.0,0.6399999999999996,12.0,3.448896143644152,-4.440892098500626e-16
3474543,20ee968026dafb98ca94f5238cde9689,2,2019-08-07 12:08:00,2019-08-07 12:32:00,ae64c62d067c0a272886a91401ce682c83e3f4f587d9a4e1372973d587ec7b27,0.39,0.39,0.86,2.382,12,218,4.2042,0.9174475,1.0,1.0,171804.0,171805.0,1.0,0.61,13.0,3.287229136910834,0.0
