ts,arr_e_req,client_bill,chg_e_req,imbalance_bill
166761.0,11.5346,1.614844,,
166762.0,0.0,0.0,,
166763.0,55.8404,7.817656000000001,,
166764.0,17.787,2.49018,,
166765.0,77.6,10.864,,
166766.0,1.7248000000000019,0.2414720000000003,,
166767.0,0.0,0.0,,
166768.0,39.4548,5.523672,,
166769.0,45.060399999999994,6.308456,,
166770.0,94.9718,13.296052000000001,,
166771.0,54.546800000000005,7.636552000000002,,
166772.0,0.0,0.0,,
166773.0,0.0,0.0,,
166774.0,0.0,0.0,,
166775.0,0.0,0.0,,
166776.0,0.0,0.0,,
166777.0,0.0,0.0,,
166778.0,0.0,0.0,,
166779.0,0.0,0.0,,
166780.0,0.0,0.0,,
166781.0,0.0,0.0,,
166782.0,47.755399999999995,6.685756,,
166783.0,42.47319999999999,5.946248,,
166784.0,199.64559999999994,27.950383999999996,,
166785.0,51.52839999999999,7.213976,,
166786.0,64.8956,9.085384000000001,,
166787.0,66.7282,9.341948,,
166788.0,31.369800000000005,4.391772000000001,,
166789.0,25.548599999999997,3.576804,,
166790.0,96.7884,13.550376,,
166791.0,50.5582,7.0781480000000006,,
166792.0,180.44119999999998,25.261768,,
166793.0,47.432,6.640480000000001,,
166794.0,26.8422,3.757908,,
166795.0,0.0,0.0,,
166796.0,0.0,0.0,,
166797.0,0.0,0.0,,
166798.0,0.0,0.0,,
166799.0,0.0,0.0,,
166800.0,0.0,0.0,,
166801.0,0.0,0.0,,
166802.0,0.0,0.0,,
166803.0,0.0,0.0,,
166804.0,0.0,0.0,,
166805.0,0.0,0.0,,
166806.0,33.956999999999994,4.753979999999999,,
166807.0,177.5466,24.856524000000004,,
166808.0,49.588,6.9423200000000005,,
166809.0,4.4198,0.6187720000000001,,
166810.0,46.785199999999996,6.549928,,
166811.0,39.6704,5.553856000000001,,
166812.0,0.0,0.0,,
166813.0,0.0,0.0,,
166814.0,67.69839999999999,9.477776,,
166815.0,38.48459999999999,5.387843999999999,,
166816.0,53.46879999999999,7.485631999999999,,
166817.0,0.0,0.0,,
166818.0,10.133199999999993,1.4186479999999992,,
166819.0,104.55,14.637,,
166820.0,0.0,0.0,,
166821.0,0.0,0.0,,
166822.0,77.40039999999999,10.836056,,
166823.0,0.0,0.0,,
166824.0,0.0,0.0,,
166825.0,0.0,0.0,,
166826.0,0.0,0.0,,
166827.0,0.0,0.0,,
166828.0,0.0,0.0,,
166829.0,0.0,0.0,,
166830.0,5.497800000000002,0.7696920000000003,,
166831.0,40.10159999999999,5.614223999999999,,
166832.0,0.0,0.0,,
166833.0,42.1498,5.900972,,
166834.0,46.892999999999994,6.56502,,
166835.0,133.8876,18.744264,,
166836.0,26.518800000000006,3.712632000000001,,
166837.0,48.1866,6.746124,,
166838.0,60.6914,8.496796000000002,,
166839.0,57.673,8.07422,,
166840.0,4.851000000000001,0.6791400000000002,,
166841.0,7.006999999999994,0.9809799999999993,,
166842.0,64.35659999999999,9.009923999999998,,
166843.0,13.151599999999997,1.8412239999999997,,
166844.0,73.5196,10.292744,,
166845.0,77.6,10.864,,
166846.0,77.6,10.864,,
166847.0,11.318999999999999,1.58466,,
166848.0,0.0,0.0,,
166849.0,0.0,0.0,,
166850.0,0.0,0.0,,
166851.0,0.0,0.0,,
166852.0,0.0,0.0,,
166853.0,0.0,0.0,,
166854.0,0.0,0.0,,
166855.0,0.0,0.0,,
166856.0,63.709799999999994,8.919372,,
166857.0,46.56959999999998,6.5197439999999975,,
166858.0,21.559999999999995,3.0183999999999997,,
166859.0,22.637999999999998,3.16932,,
166860.0,68.45299999999999,9.583419999999998,,
166861.0,0.0,0.0,,
166862.0,43.01220000000001,6.021708000000001,,
166863.0,28.99819999999999,4.059747999999999,,
166864.0,3.126199999999999,0.4376679999999999,,
166865.0,38.48459999999999,5.387843999999999,,
166866.0,115.11439999999999,16.116016,,
166867.0,29.645000000000003,4.1503000000000005,,
166868.0,0.0,0.0,,
166869.0,0.0,0.0,,
166870.0,0.0,0.0,,
166871.0,0.0,0.0,,
166872.0,0.0,0.0,,
166873.0,0.0,0.0,,
166874.0,0.0,0.0,,
166875.0,0.0,0.0,,
166876.0,0.0,0.0,,
166877.0,24.254999999999995,3.3956999999999997,,
166878.0,50.4504,7.063056000000001,,
166879.0,90.55199999999999,12.67728,,
166880.0,122.5686,17.159604,,
166881.0,9.702000000000002,1.3582800000000004,,
166882.0,16.16999999999999,2.263799999999999,,
166883.0,0.0,0.0,,
166884.0,36.9754,5.176556000000001,,
166885.0,0.0,0.0,,
166886.0,151.998,21.27972,,
166887.0,32.23219999999999,4.5125079999999995,,
166888.0,155.43159999999997,21.760423999999997,,
166889.0,40.209399999999995,5.629316,,
166890.0,130.09859999999998,18.213804,,
166891.0,10.995600000000003,1.5393840000000005,,
166892.0,0.0,0.0,,
166893.0,47.971,6.71594,,
166894.0,0.0,0.0,,
166895.0,0.0,0.0,,
166896.0,0.0,0.0,,
166897.0,0.0,0.0,,
166898.0,0.0,0.0,,
166899.0,0.0,0.0,,
166900.0,0.0,0.0,,
166901.0,0.0,0.0,,
166902.0,0.0,0.0,,
166903.0,319.91839999999996,44.788576,,
166904.0,89.04279999999999,12.465992,,
166905.0,32.34,4.5276000000000005,,
166906.0,0.0,0.0,,
166907.0,0.0,0.0,,
166908.0,64.35659999999999,9.009923999999998,,
166909.0,23.608199999999997,3.305148,,
166910.0,21.559999999999995,3.0183999999999997,,
166911.0,18.757200000000005,2.626008000000001,,
166912.0,19.7274,2.761836,,
166913.0,125.032,17.50448,,
166914.0,127.08019999999999,17.791228,,
166915.0,25.333,3.5466200000000003,,
166916.0,43.87459999999999,6.1424439999999985,,
166917.0,77.6,10.864,,
166918.0,0.0,0.0,,
166919.0,0.0,0.0,,
166920.0,0.0,0.0,,
166921.0,0.0,0.0,,
166922.0,0.0,0.0,,
166923.0,0.0,0.0,,
166924.0,0.0,0.0,,
166925.0,0.0,0.0,,
166926.0,29.645000000000003,4.1503000000000005,,
166927.0,20.913199999999996,2.9278479999999996,,
166928.0,107.3688,15.031632,,
166929.0,0.0,0.0,,
166930.0,49.6958,6.957412000000001,,
166931.0,0.5389999999999961,0.07545999999999947,,
166932.0,27.165599999999984,3.803183999999998,,
166933.0,18.002599999999997,2.520364,,
166934.0,10.025400000000007,1.4035560000000011,,
166935.0,14.229599999999998,1.992144,,
166936.0,69.4232,9.719248,,
166937.0,127.61919999999999,17.866688,,
166938.0,89.68959999999998,12.556543999999999,,
166939.0,7.33039999999999,1.0262559999999987,,
166940.0,28.99819999999999,4.059747999999999,,
166941.0,127.95859999999999,17.914204,,
166942.0,77.6,10.864,,
166943.0,0.0,0.0,,
166944.0,0.0,0.0,,
166945.0,0.0,0.0,,
166946.0,0.0,0.0,,
166947.0,0.0,0.0,,
166948.0,0.0,0.0,,
166949.0,0.0,0.0,,
166950.0,56.379400000000004,7.893116000000001,,
166951.0,191.23719999999997,26.773208,,
166952.0,0.0,0.0,,
166953.0,0.0,0.0,,
166954.0,53.9,7.546,,
166955.0,64.46439999999998,9.025015999999999,,
166956.0,0.0,0.0,,
166957.0,17.787,2.49018,,
166958.0,6.791400000000003,0.9507960000000005,,
166959.0,3.0183999999999944,0.4225759999999993,,
166960.0,13.259400000000001,1.8563160000000003,,
166961.0,146.3764,20.492696000000002,,
166962.0,8.084999999999996,1.1318999999999995,,
166963.0,158.0348,22.124872,,
166964.0,210.5014,29.470196,,
166965.0,0.0,0.0,,
166966.0,0.0,0.0,,
166967.0,0.0,0.0,,
166968.0,0.0,0.0,,
166969.0,0.0,0.0,,
166970.0,0.0,0.0,,
166971.0,0.0,0.0,,
166972.0,0.0,0.0,,
166973.0,0.0,0.0,,
166974.0,0.0,0.0,,
166975.0,125.80259999999998,17.612364,,
166976.0,37.73,5.2822000000000005,,
166977.0,96.3732,13.492248,,
166978.0,11.5346,1.614844,,
166979.0,117.7176,16.480464,,
166980.0,5.066600000000001,0.7093240000000002,,
166981.0,9.162999999999997,1.2828199999999996,,
166982.0,200.40019999999998,28.056028,,
166983.0,77.6,10.864,,
166984.0,0.0,0.0,,
166985.0,107.6762,15.074668,,
166986.0,71.90259999999999,10.066364,,
166987.0,27.165599999999994,3.8031839999999995,,
166988.0,0.0,0.0,,
166989.0,0.0,0.0,,
166990.0,38.161199999999994,5.342568,,
166991.0,0.0,0.0,,
166992.0,0.0,0.0,,
166993.0,0.0,0.0,,
166994.0,0.0,0.0,,
166995.0,0.0,0.0,,
166996.0,0.0,0.0,,
166997.0,55.301399999999994,7.742196,,
166998.0,0.0,0.0,,
166999.0,54.439,7.621460000000001,,
167000.0,43.551199999999994,6.097168,,
167001.0,95.18740000000001,13.326236000000003,,
167002.0,2.9106000000000076,0.4074840000000011,,
167003.0,17.032400000000003,2.3845360000000007,,
167004.0,153.1678,21.443492000000003,,
167005.0,67.5906,9.462684,,
167006.0,126.66499999999999,17.7331,,
167007.0,73.5196,10.292744,,
167008.0,14.337400000000002,2.0072360000000007,,
167009.0,41.71860000000001,5.840604000000002,,
167010.0,42.68879999999999,5.976432,,
167011.0,0.0,0.0,,
167012.0,0.0,0.0,,
167013.0,0.0,0.0,,
167014.0,0.0,0.0,,
167015.0,77.6,10.864,,
167016.0,0.0,0.0,,
167017.0,0.0,0.0,,
167018.0,0.0,0.0,,
167019.0,0.0,0.0,,
167020.0,0.0,0.0,,
167021.0,0.0,0.0,,
167022.0,0.0,0.0,,
167023.0,0.0,0.0,,
167024.0,21.559999999999995,3.0183999999999997,,
167025.0,19.1884,2.6863760000000005,,
167026.0,51.744,7.244160000000001,,
167027.0,0.0,0.0,,
167028.0,79.233,11.092620000000002,,
167029.0,23.9316,3.3504240000000003,,
167030.0,0.0,0.0,,
167031.0,93.5704,13.099856000000003,,
167032.0,75.8912,10.624768000000001,,
167033.0,0.0,0.0,,
167034.0,29.645000000000003,4.1503000000000005,,
167035.0,0.0,0.0,,
167036.0,0.0,0.0,,
167037.0,100.79299999999999,14.11102,,
167038.0,0.0,0.0,,
167039.0,0.0,0.0,,
167040.0,0.0,0.0,,
167041.0,0.0,0.0,,
167042.0,0.0,0.0,,
167043.0,0.0,0.0,,
167044.0,0.0,0.0,,
167045.0,0.0,0.0,,
167046.0,21.021,2.9429400000000006,,
167047.0,118.25659999999999,16.555924,,
167048.0,42.149799999999985,5.9009719999999986,,
167049.0,17.140199999999997,2.399628,,
167050.0,75.2444,10.534216,,
167051.0,56.8106,7.953484,,
167052.0,41.718599999999995,5.840604,,
167053.0,25.440799999999992,3.561711999999999,,
167054.0,59.721199999999996,8.360968,,
167055.0,10.133199999999993,1.4186479999999992,,
167056.0,67.48279999999998,9.447591999999998,,
167057.0,89.9052,12.586728,,
167058.0,38.269,5.35766,,
167059.0,93.35479999999998,13.069671999999999,,
167060.0,139.58499999999998,19.5419,,
167061.0,0.0,0.0,,
167062.0,0.0,0.0,,
167063.0,0.0,0.0,,
167064.0,0.0,0.0,,
167065.0,0.0,0.0,,
167066.0,0.0,0.0,,
167067.0,0.0,0.0,,
167068.0,0.0,0.0,,
167069.0,17.463599999999992,2.4449039999999993,,
167070.0,57.34959999999999,8.028944,,
167071.0,167.28959999999998,23.420544,,
167072.0,48.294399999999996,6.761216,,
167073.0,7.007000000000003,0.9809800000000005,,
167074.0,57.3496,8.028944000000001,,
167075.0,0.0,0.0,,
167076.0,76.21459999999999,10.670043999999999,,
167077.0,0.0,0.0,,
167078.0,6.3602000000000025,0.8904280000000004,,
167079.0,35.3584,4.950176000000001,,
167080.0,82.79039999999999,11.590656,,
167081.0,0.0,0.0,,
167082.0,0.0,0.0,,
167083.0,122.7682,17.187548,,
167084.0,0.0,0.0,,
167085.0,0.0,0.0,,
167086.0,77.6,10.864,,
167087.0,0.0,0.0,,
167088.0,0.0,0.0,,
167089.0,0.0,0.0,,
167090.0,0.0,0.0,,
167091.0,0.0,0.0,,
167092.0,0.0,0.0,,
167093.0,77.6,10.864,,
167094.0,139.8006,19.572084000000004,,
167095.0,94.6484,13.250776,,
167096.0,0.0,0.0,,
167097.0,0.0,0.0,,
167098.0,45.0604,6.3084560000000005,,
167099.0,101.5476,14.216664000000002,,
167100.0,33.41799999999999,4.67852,,
167101.0,23.176999999999992,3.244779999999999,,
167102.0,0.0,0.0,,
167103.0,0.0,0.0,,
167104.0,90.98319999999998,12.737647999999998,,
167105.0,21.8834,3.0636760000000005,,
167106.0,77.6,10.864,,
167107.0,0.0,0.0,,
167108.0,89.90520000000001,12.586728000000003,,
167109.0,0.0,0.0,,
167110.0,0.0,0.0,,
167111.0,0.0,0.0,,
167112.0,0.0,0.0,,
167113.0,0.0,0.0,,
167114.0,0.0,0.0,,
167115.0,0.0,0.0,,
167116.0,0.0,0.0,,
167117.0,40.532799999999995,5.674592,,
167118.0,23.716,3.3202400000000005,,
167119.0,103.2724,14.458136000000001,,
167120.0,84.5152,11.832128,,
167121.0,1.1857999999999969,0.16601199999999958,,
167122.0,25.009599999999992,3.501343999999999,,
167123.0,7.114799999999999,0.996072,,
167124.0,66.6204,9.326856000000001,,
167125.0,24.3628,3.4107920000000003,,
167126.0,0.0,0.0,,
167127.0,79.8798,11.183172,,
167128.0,7.438199999999995,1.0413479999999993,,
167129.0,28.459199999999996,3.984288,,
167130.0,77.6,10.864,,
167131.0,0.0,0.0,,
167132.0,43.87459999999999,6.1424439999999985,,
167133.0,155.2,21.728,,
167134.0,0.0,0.0,,
167135.0,0.0,0.0,,
167136.0,21.559999999999995,3.0183999999999997,,
167137.0,0.0,0.0,,
167138.0,0.0,0.0,,
167139.0,0.0,0.0,,
167140.0,0.0,0.0,,
167141.0,3.341799999999999,0.46785199999999993,,
167142.0,1.2936000000000014,0.1811040000000002,,
167143.0,143.15840000000003,20.042176000000005,,
167144.0,90.01299999999999,12.60182,,
167145.0,14.013999999999989,1.9619599999999986,,
167146.0,4.527600000000005,0.6338640000000008,,
167147.0,43.22780000000001,6.051892000000002,,
167148.0,13.690599999999993,1.9166839999999992,,
167149.0,71.57919999999999,10.021087999999999,,
167150.0,81.48079999999999,11.407312,,
167151.0,51.528400000000005,7.2139760000000015,,
167152.0,16.8168,2.3543520000000004,,
167153.0,49.480199999999996,6.927228,,
167154.0,235.85039999999995,33.019056,,
167155.0,25.009599999999992,3.501343999999999,,
167156.0,6.467999999999998,0.9055199999999999,,
167157.0,0.0,0.0,,
167158.0,0.0,0.0,,
167159.0,0.0,0.0,,
167160.0,0.0,0.0,,
167161.0,0.0,0.0,,
167162.0,0.0,0.0,,
167163.0,0.0,0.0,,
167164.0,63.602,8.90428,,
167165.0,0.0,0.0,,
167166.0,0.0,0.0,,
167167.0,0.0,0.0,,
167168.0,50.3426,7.047964,,
167169.0,0.0,0.0,,
167170.0,39.23919999999999,5.493487999999999,,
167171.0,0.0,0.0,,
167172.0,84.94640000000001,11.892496000000003,,
167173.0,38.37679999999999,5.372751999999999,,
167174.0,28.459199999999996,3.984288,,
167175.0,37.083199999999984,5.191647999999998,,
167176.0,13.906200000000002,1.9468680000000005,,
167177.0,118.36439999999999,16.571016,,
167178.0,0.0,0.0,,
167179.0,0.0,0.0,,
167180.0,59.290000000000006,8.300600000000001,,
167181.0,69.63879999999999,9.749431999999999,,
167182.0,0.0,0.0,,
167183.0,0.0,0.0,,
167184.0,0.0,0.0,,
167185.0,0.8623999999999921,0.1207359999999989,,
167186.0,0.0,0.0,,
167187.0,0.0,0.0,,
167188.0,0.0,0.0,,
167189.0,0.0,0.0,,
167190.0,0.0,0.0,,
167191.0,0.0,0.0,,
167192.0,0.0,0.0,,
167193.0,41.287400000000005,5.780236000000001,,
167194.0,57.996399999999994,8.119496,,
167195.0,117.17859999999999,16.405004,,
167196.0,4.311999999999996,0.6036799999999994,,
167197.0,64.89559999999999,9.085384,,
167198.0,0.0,0.0,,
167199.0,34.2804,4.799256000000001,,
167200.0,66.51259999999999,9.311764,,
167201.0,82.77439999999999,11.588415999999999,,
167202.0,0.0,0.0,,
167203.0,17.571399999999997,2.459996,,
167204.0,0.0,0.0,,
167205.0,0.0,0.0,,
167206.0,0.0,0.0,,
167207.0,53.9,7.546,,
167208.0,0.0,0.0,,
167209.0,0.0,0.0,,
167210.0,0.0,0.0,,
167211.0,0.0,0.0,,
167212.0,0.0,0.0,,
167213.0,0.0,0.0,,
167214.0,35.8974,5.025636,,
167215.0,65.0034,9.100476,,
167216.0,0.0,0.0,,
167217.0,37.945600000000006,5.3123840000000015,,
167218.0,10.779999999999994,1.5091999999999992,,
167219.0,19.7274,2.761836,,
167220.0,68.99199999999999,9.65888,,
167221.0,78.69399999999999,11.017159999999999,,
167222.0,39.2392,5.493488,,
167223.0,41.82639999999999,5.855695999999999,,
167224.0,45.59939999999999,6.383915999999999,,
167225.0,118.8874,16.644236000000003,,
167226.0,25.764199999999995,3.606988,,
167227.0,0.0,0.0,,
167228.0,13.475000000000001,1.8865000000000003,,
167229.0,0.0,0.0,,
167230.0,0.0,0.0,,
167231.0,0.0,0.0,,
167232.0,0.0,0.0,,
167233.0,0.0,0.0,,
167234.0,0.0,0.0,,
167235.0,0.0,0.0,,
167236.0,0.0,0.0,,
167237.0,37.73,5.2822000000000005,,
167238.0,86.779,12.14906,,
167239.0,32.34,4.5276000000000005,,
167240.0,104.2426,14.593964000000001,,
167241.0,18.972800000000003,2.6561920000000008,,
167242.0,18.865,2.6411000000000002,,
167243.0,144.3442,20.208188000000003,,
167244.0,40.10159999999999,5.614223999999999,,
167245.0,0.0,0.0,,
167246.0,25.009599999999992,3.501343999999999,,
167247.0,150.5806,21.081284000000004,,
167248.0,48.078800000000015,6.731032000000003,,
167249.0,72.226,10.111640000000001,,
167250.0,27.812400000000004,3.893736000000001,,
167251.0,0.0,0.0,,
167252.0,0.0,0.0,,
167253.0,0.0,0.0,,
167254.0,29.645000000000003,4.1503000000000005,,
167255.0,0.0,0.0,,
167256.0,0.0,0.0,,
167257.0,0.0,0.0,,
167258.0,0.0,0.0,,
167259.0,0.0,0.0,,
167260.0,0.0,0.0,,
167261.0,0.0,0.0,,
167262.0,0.0,0.0,,
167263.0,79.233,11.092620000000002,,
167264.0,38.48459999999997,5.387843999999997,,
167265.0,20.697599999999994,2.8976639999999994,,
167266.0,4.204199999999991,0.5885879999999989,,
167267.0,121.59839999999998,17.023775999999998,,
167268.0,15.091999999999999,2.11288,,
167269.0,11.9658,1.6752120000000001,,
167270.0,0.0,0.0,,
167271.0,40.74839999999999,5.704775999999999,,
167272.0,72.8728,10.202192,,
167273.0,19.7274,2.761836,,
167274.0,97.3434,13.628076000000002,,
167275.0,0.0,0.0,,
167276.0,18.757199999999994,2.6260079999999992,,
167277.0,4.4198,0.6187720000000001,,
167278.0,0.0,0.0,,
167279.0,0.0,0.0,,
167280.0,0.0,0.0,,
167281.0,0.0,0.0,,
167282.0,0.0,0.0,,
167283.0,0.0,0.0,,
167284.0,0.0,0.0,,
167285.0,0.0,0.0,,
167286.0,133.656,18.711840000000002,,
167287.0,178.60859999999997,25.005204,,
167288.0,67.2672,9.417408000000002,,
167289.0,21.559999999999995,3.0183999999999997,,
167290.0,71.90259999999998,10.066363999999998,,
167291.0,0.0,0.0,,
167292.0,47.5398,6.655572,,
167293.0,12.828199999999992,1.795947999999999,,
167294.0,23.93159999999999,3.350423999999999,,
167295.0,7.7616,1.086624,,
167296.0,6.036799999999998,0.8451519999999998,,
167297.0,37.94559999999999,5.312384,,
167298.0,38.808,5.433120000000001,,
167299.0,284.1128,39.775792,,
167300.0,77.6,10.864,,
167301.0,33.633599999999994,4.708704,,
167302.0,0.0,0.0,,
167303.0,0.0,0.0,,
167304.0,0.0,0.0,,
167305.0,0.0,0.0,,
167306.0,0.0,0.0,,
167307.0,0.0,0.0,,
167308.0,0.0,0.0,,
167309.0,0.4311999999999916,0.060367999999998825,,
167310.0,108.7702,15.227828000000002,,
167311.0,55.1936,7.7271040000000015,,
167312.0,63.70979999999999,8.919372,,
167313.0,27.488999999999997,3.8484599999999998,,
167314.0,29.96839999999999,4.195575999999999,,
167315.0,83.54499999999999,11.696299999999999,,
167316.0,0.0,0.0,,
167317.0,15.415400000000004,2.158156000000001,,
167318.0,8.408399999999991,1.177175999999999,,
167319.0,0.0,0.0,,
167320.0,12.935999999999996,1.8110399999999998,,
167321.0,180.65679999999998,25.291952,,
167322.0,96.04979999999999,13.446972,,
167323.0,103.7954,14.531356,,
167324.0,0.0,0.0,,
167325.0,72.0104,10.081456000000001,,
167326.0,0.0,0.0,,
167327.0,0.0,0.0,,
167328.0,0.0,0.0,,
167329.0,0.0,0.0,,
