ts,arr_e_req,client_bill,chg_e_req,imbalance_bill,n_cars,avg_lax
166559.0,,,0.0,0.0,0.0,0.0
166560.0,10.779999999999994,1.5091999999999992,1.6686085846373544e-10,6.408791851875152e-10,1.0,0.24000000004854136
166561.0,0.0,0.0,2.066028459424274e-10,6.450967261706354e-10,1.0,0.20000000010864402
166562.0,0.0,0.0,4.713268664247039e-10,9.573591310818585e-10,1.0,0.16000000024575725
166563.0,0.0,0.0,1.4943601911454607e-10,3.7000358332761607e-10,1.0,0.12000000028922957
166564.0,0.0,0.0,2.090294604073506e-11,6.496635629460456e-11,1.0,0.0800000002953104
166565.0,0.0,0.0,8.271827667272191e-11,1.4690765937075412e-10,1.0,0.04000000031937392
166566.0,0.0,0.0,0.13749999890215214,0.2183499982566176,1.0,0.04
166567.0,0.0,0.0,0.0,0.0,1.0,0.0
166568.0,0.0,0.0,0.0,0.0,0.0,0.0
166569.0,0.0,0.0,0.0,0.0,0.0,0.0
166570.0,24.470599999999997,3.425884,0.13749999999957674,1.7272199999946833,1.0,0.029199999999876897
166571.0,40.425000000000004,5.659500000000001,0.03712500000058472,0.49777200000783994,2.0,0.09000000000004704
166572.0,35.3584,4.950176000000001,0.19387500000041813,1.7064102000036805,4.0,0.09520000000016866
166573.0,25.6564,3.5918960000000006,0.18975000000790404,0.8661708000360803,4.0,0.015200000002468043
166574.0,93.247,13.054580000000001,0.7246250153106417,2.3941610505863604,8.0,4.456472897373942e-09
166575.0,18.002599999999997,2.520364,0.8249999964599763,2.641979988663428,6.0,0.01320000342664785
166576.0,18.325999999999993,2.5656399999999993,0.50462499348549,1.6418478788043902,5.0,0.5320000015315177
166577.0,47.21639999999999,6.610296,0.4124999992310311,1.3467299974894704,5.0,1.1568000013078177
166578.0,60.907,8.52698,0.2749999955059357,0.9013399852702547,6.0,1.8908000000004535
166579.0,100.66919999999999,14.093688,0.11825000001175566,0.4254162000422922,8.0,2.351659369206099
166580.0,0.0,0.0,0.4551250000006675,0.5206630000007637,6.0,2.244059369206294
166581.0,3.126199999999999,0.4376679999999999,0.039875000031894446,0.148622100118877,7.0,2.0040593692155726
166582.0,44.84479999999999,6.278271999999999,0.13750000009129024,0.42526000028234245,7.0,2.037659369242129
166583.0,0.0,0.0,0.3643749997968722,0.761980999575219,7.0,1.8636593691830379
166584.0,0.0,0.0,0.8318749998081798,0.720736499833807,7.0,1.8256593691272351
166585.0,0.0,0.0,0.013595575978791685,0.04435420707320999,7.0,1.5496144457756111
166586.0,0.0,0.0,0.2749999985827022,0.7237999962696722,7.0,1.3496144453599284
166587.0,0.0,0.0,0.01370034317345381,0.04469599956907571,7.0,1.0735999997376602
166588.0,0.0,0.0,0.1595000011065757,0.4254184029514586,7.0,0.8400000000595729
166589.0,0.0,0.0,2.269162635570865e-10,8.680908578639901e-10,7.0,0.5600000001255849
166590.0,41.9342,5.870788,0.12237500018597003,0.6040430009179482,7.0,0.3600000001796855
166591.0,92.8158,12.994212000000001,1.3749999994574522,-2.4067999990503246,10.0,0.9356000000205953
166592.0,0.0,0.0,0.4855764700909418,1.87354825219889,8.0,0.7568586095015966
166593.0,36.544200000000004,5.116188000000001,0.532125001064043,2.149785004298734,8.0,0.6160586098111362
166594.0,85.80879999999999,12.013232,0.22550000007402243,2.872509200942927,10.0,0.5632586098326701
166595.0,25.764199999999995,3.606988,0.46612500006256696,3.06225480041104,8.0,0.4032586098508715
166596.0,0.0,0.0,0.8206735285299082,3.1664867424797976,6.0,0.401999999968663
166597.0,40.748400000000004,5.704776000000001,0.5431250000864476,2.597441000413427,6.0,0.32879999998728165
166598.0,46.4618,6.504652,0.13750000007537405,0.9033200004951774,6.0,1.5564000000069993
166599.0,0.0,0.0,0.10725000000507712,1.3707408000648895,6.0,1.347600000008476
166600.0,156.72519999999997,21.941527999999998,0.45925000000230165,4.033317200020213,11.0,2.419659369211372
166601.0,24.039399999999993,3.3655159999999995,0.07975000000214591,1.1839366000318574,8.0,2.5936593692119967
166602.0,63.602000000000004,8.904280000000002,0.13750000018537778,0.5197500007007281,8.0,2.6376593692659243
166603.0,61.1226,8.557164,0.052250000057832154,0.27232700030142115,9.0,2.5060593692827484
166604.0,0.0,0.0,0.2749999999794882,1.036639999922679,9.0,2.2260593692767814
166605.0,0.0,0.0,1.0628749999163913,3.1299542997537895,8.0,2.215259369252459
166606.0,0.0,0.0,0.5816249961834087,1.9612394871304542,8.0,2.0644593681421775
166607.0,0.0,0.0,0.34649999944212595,1.2260555980260184,8.0,1.8452593679798872
166608.0,0.0,0.0,1.0999999967897396,2.089119993903074,8.0,1.8452593670459931
166609.0,0.0,0.0,1.919827297136578e-09,7.303023038307543e-09,8.0,1.5252593676044883
166610.0,0.0,0.0,0.2750000011082825,0.9869200039774042,8.0,1.2852593679268978
166611.0,0.0,0.0,5.584647300160839e-09,2.1494190528859038e-08,8.0,0.9652593694905314
166612.0,0.0,0.0,1.4532986854759115e-09,5.54811306167284e-09,8.0,0.6452593699133091
166613.0,0.0,0.0,0.22962500121256593,0.832528404396279,6.0,0.4720593702660555
166614.0,35.8974,5.025636,0.16479591449439535,0.6224012098624323,6.0,0.38679999993715236
166615.0,45.81499999999999,6.4140999999999995,0.14413283820115774,0.5542772425863722,6.0,0.7787295528683983
166616.0,77.6,10.864,0.02729591840100044,0.23806408192616546,5.0,0.6187295528781883
166617.0,51.9596,7.274344000000001,0.13750000005409083,0.8633900003396471,6.0,0.4659295528939239
166618.0,0.0,0.0,0.29562500000931213,1.5457640000486914,6.0,0.3119295528966328
166619.0,17.679199999999994,2.4750879999999995,0.4402418305459333,1.6929939835474412,7.0,0.2543999036009044
