ts,arr_e_req,client_bill,chg_e_req,imbalance_bill
166559.0,,,0.0,0.0
166560.0,10.779999999999994,1.5091999999999992,0.13749999999999993,0.06601374999999997
166561.0,0.0,0.0,0.0,0.0
166562.0,0.0,0.0,0.0,0.0
166563.0,0.0,0.0,0.0,0.0
166564.0,0.0,0.0,0.0,0.0
166565.0,0.0,0.0,0.0,0.0
166566.0,0.0,0.0,0.0,0.0
166567.0,0.0,0.0,0.0,0.0
166568.0,0.0,0.0,0.0,0.0
166569.0,0.0,0.0,0.0,0.0
166570.0,24.470599999999997,3.425884,0.1375,0.21590250000000002
166571.0,40.425000000000004,5.659500000000001,0.275,0.46090000000000003
166572.0,35.3584,4.950176000000001,0.43174999999999997,0.47501135
166573.0,25.6564,3.5918960000000006,0.41250000000000003,0.2353725
166574.0,93.247,13.054580000000001,0.7919999999999998,0.3270959999999999
166575.0,18.002599999999997,2.520364,0.4963749999999999,0.19869891249999996
166576.0,18.325999999999993,2.5656399999999993,0.3849999999999999,0.15657949999999995
166577.0,47.21639999999999,6.610296,0.5087499999999999,0.20762087499999998
166578.0,60.907,8.52698,0.6448749999999999,0.26420528749999994
166579.0,100.66919999999999,14.093688,0.7108749999999999,0.31968048749999994
166580.0,0.0,0.0,0.3849999999999999,0.05505499999999999
166581.0,3.126199999999999,0.4376679999999999,0.20487499999999992,0.09545126249999995
166582.0,44.84479999999999,6.278271999999999,0.275,0.106315
166583.0,0.0,0.0,0.275,0.07188500000000002
166584.0,0.0,0.0,0.275,0.0297825
166585.0,0.0,0.0,0.275,0.11214500000000001
166586.0,0.0,0.0,0.049295918367346564,0.01621835714285702
166587.0,0.0,0.0,0.0,0.0
166588.0,0.0,0.0,0.0,0.0
166589.0,0.0,0.0,0.0,0.0
166590.0,41.9342,5.870788,0.1375,0.08483750000000001
166591.0,92.8158,12.994212000000001,0.55,-0.12034
166592.0,0.0,0.0,0.55,0.26526500000000003
166593.0,36.544200000000004,5.116188000000001,0.7232499999999997,0.36524124999999985
166594.0,85.80879999999999,12.013232,0.6256249999999999,0.9961826874999997
166595.0,25.764199999999995,3.606988,0.6146249999999998,0.5047300499999998
166596.0,0.0,0.0,0.34099999999999997,0.16446429999999998
166597.0,40.748400000000004,5.704776000000001,0.20349999999999974,0.12165229999999984
166598.0,46.4618,6.504652,0.41250000000000003,0.338745
166599.0,0.0,0.0,0.37812499999999993,0.6040924999999998
166600.0,156.72519999999997,21.941527999999998,0.9184999999999999,1.0083293
166601.0,24.039399999999993,3.3655159999999995,0.627,1.1635239
166602.0,63.602000000000004,8.904280000000002,0.6104999999999998,0.2884612499999999
166603.0,61.1226,8.557164,0.5816249999999998,0.3789286874999999
166604.0,0.0,0.0,0.46475,0.2189902
166605.0,0.0,0.0,0.34649999999999986,0.12754664999999996
166606.0,0.0,0.0,0.275,0.1159125
166607.0,0.0,0.0,0.16479591836734678,0.07288923469387748
166608.0,0.0,0.0,0.09212499999999982,0.021870474999999955
166609.0,0.0,0.0,0.0,0.0
166610.0,0.0,0.0,0.0,0.0
166611.0,0.0,0.0,0.0,0.0
166612.0,0.0,0.0,0.0,0.0
166613.0,0.0,0.0,0.0,0.0
166614.0,35.8974,5.025636,0.1375,0.06491375
166615.0,45.81499999999999,6.4140999999999995,0.41250000000000003,0.19828875
166616.0,77.6,10.864,0.5499999999999999,0.59961
166617.0,51.9596,7.274344000000001,0.3547499999999998,0.2784432749999998
166618.0,0.0,0.0,0.275,0.17974
166619.0,17.679199999999994,2.4750879999999995,0.41250000000000003,0.19828875
166620.0,40.532799999999995,5.674592,0.6379999999999999,0.30853679999999994
166621.0,111.24959999999999,15.574944,1.0835,0.36026375
166622.0,0.0,0.0,0.5101249999999999,0.22930118749999998
166623.0,85.05419999999998,11.907587999999999,0.6460459183673466,0.31139413265306104
166624.0,50.7738,7.108332000000001,0.6875,0.4057625
166625.0,95.29519999999997,13.341327999999997,0.9487499999999996,0.47608274999999983
166626.0,72.76499999999999,10.1871,0.9473749999999999,0.5328036999999999
166627.0,75.35220000000001,10.549308000000002,0.9721249999999997,0.4994778249999999
166628.0,33.2024,4.6483360000000005,0.7067499999999997,0.28531497499999986
166629.0,66.297,9.28158,0.6874999999999998,0.03368749999999999
166630.0,0.0,0.0,0.4111249999999999,0.05591299999999999
166631.0,0.0,0.0,0.1484999999999999,0.04955444999999997
166632.0,0.0,0.0,0.1375,0.06524375
166633.0,0.0,0.0,0.1375,0.0658075
166634.0,0.0,0.0,0.1375,0.06534000000000001
166635.0,0.0,0.0,0.02062499999999974,0.009803062499999876
166636.0,0.0,0.0,0.0,0.0
166637.0,0.0,0.0,0.0,0.0
166638.0,37.08319999999999,5.191647999999999,0.275,-0.1170125
166639.0,151.35119999999998,21.189168,0.7479999999999998,0.3964399999999999
166640.0,50.0192,7.002688,0.8359999999999999,1.3135232
166641.0,78.2628,10.956792,0.6682500000000001,0.35510805000000006
