idSess,w,t_dis,g,idx_theta_w,idx_theta_l
3333024,4.714658783353233,6.0,0.6054321344782831,0,-1
3333004,6.999714340443095,6.0,0.6282826900491818,1,2
3333078,12.335761032599509,2.0,0.3539560514921607,-1,0
3333082,12.335761032599509,3.0,0.46824939628865037,-1,1
3333081,12.335761032599509,6.0,0.6683030402403549,-1,2
3333149,12.335761032599509,3.0,0.46824939628865037,-1,1
3333157,4.714658783353233,3.0,0.4053784905265786,0,1
3333227,12.335761032599509,2.0,0.3539560514921607,-1,0
3333219,12.335761032599509,2.0,0.3539560514921607,-1,0
3333416,12.335761032599509,6.0,0.6683030402403549,-1,-1
3333489,12.335761032599509,3.0,0.46824939628865037,-1,1
3333513,12.335761032599509,3.0,0.46824939628865037,-1,1
3333566,4.714658783353233,3.0,0.4053784905265786,0,1
3333498,12.335761032599509,3.0,0.46824939628865037,-1,1
3333556,12.335761032599509,6.0,0.6683030402403549,-1,-1
3333607,12.335761032599509,3.0,0.46824939628865037,-1,1
3333590,12.335761032599509,6.0,0.6683030402403549,-1,-1
3333623,12.335761032599509,3.0,0.46824939628865037,-1,1
3333587,4.714658783353233,6.0,0.6054321344782831,0,-1
3333661,6.999714340443095,6.0,0.6282826900491818,1,-1
3333715,12.335761032599509,6.0,0.6683030402403549,-1,-1
3333733,12.335761032599509,6.0,0.6683030402403549,-1,-1
3333863,12.335761032599509,6.0,0.6683030402403549,-1,-1
3333908,4.714658783353233,6.0,0.6054321344782831,0,-1
3333941,12.335761032599509,3.0,0.46824939628865037,-1,1
3333922,12.335761032599509,6.0,0.6683030402403549,-1,-1
3333934,12.335761032599509,6.0,0.6683030402403549,-1,-1
3333949,12.335761032599509,2.0,0.3539560514921607,-1,0
3333913,6.999714340443095,3.0,0.42822904609747725,1,1
3334054,12.335761032599509,3.0,0.46824939628865037,-1,1
3334063,4.714658783353233,3.0,0.4053784905265786,0,1
3334095,12.335761032599509,2.0,0.3539560514921607,-1,0
3334105,12.335761032599509,3.0,0.46824939628865037,-1,1
3334071,12.335761032599509,3.0,0.46824939628865037,-1,1
3334271,12.335761032599509,6.0,0.6683030402403549,-1,-1
3334312,12.335761032599509,3.0,0.46824939628865037,-1,1
3334269,12.335761032599509,3.0,0.46824939628865037,-1,1
3334417,12.335761032599509,6.0,0.6683030402403549,-1,-1
3334449,12.335761032599509,6.0,0.6683030402403549,-1,-1
3334541,12.335761032599509,6.0,0.6683030402403549,-1,-1
3334519,4.714658783353233,6.0,0.6054321344782831,0,-1
3334595,4.714658783353233,6.0,0.6054321344782831,0,-1
3334674,12.335761032599509,2.0,0.3539560514921607,2,0
3334737,12.335761032599509,3.0,0.46824939628865037,-1,1
3334793,12.335761032599509,2.0,0.3539560514921607,2,0
3334786,12.335761032599509,6.0,0.6683030402403549,-1,2
3334867,4.714658783353233,6.0,0.6054321344782831,0,-1
3334863,12.335761032599509,2.0,0.3539560514921607,2,0
3334880,12.335761032599509,6.0,0.6683030402403549,2,2
3335009,12.335761032599509,6.0,0.6683030402403549,-1,-1
3335057,4.714658783353233,6.0,0.6054321344782831,0,-1
3335079,6.999714340443095,6.0,0.6282826900491818,1,2
3335142,12.335761032599509,2.0,0.3539560514921607,-1,0
3335148,12.335761032599509,6.0,0.6683030402403549,-1,-1
3335144,12.335761032599509,3.0,0.46824939628865037,-1,1
3335106,12.335761032599509,6.0,0.6683030402403549,-1,-1
3335277,12.335761032599509,6.0,0.6683030402403549,-1,-1
3335302,12.335761032599509,2.0,0.3539560514921607,-1,0
3335297,6.999714340443095,3.0,0.42822904609747725,1,1
3335374,4.714658783353233,3.0,0.4053784905265786,0,1
3335377,4.714658783353233,6.0,0.6054321344782831,0,-1
3335431,12.335761032599509,3.0,0.46824939628865037,-1,1
3335434,6.999714340443095,6.0,0.6282826900491818,1,2
3335491,6.999714340443095,6.0,0.6282826900491818,1,2
3335647,4.714658783353233,6.0,0.6054321344782831,0,-1
3335597,12.335761032599509,3.0,0.46824939628865037,-1,1
3335621,4.714658783353233,3.0,0.4053784905265786,0,1
3335716,4.714658783353233,6.0,0.6054321344782831,0,-1
3335852,4.714658783353233,6.0,0.6054321344782831,0,-1
3335845,4.714658783353233,3.0,0.4053784905265786,0,1
3335926,4.714658783353233,3.0,0.4053784905265786,0,1
3335889,12.335761032599509,2.0,0.3539560514921607,2,0
3336000,12.335761032599509,3.0,0.46824939628865037,2,1
3336006,12.335761032599509,3.0,0.46824939628865037,-1,1
3335981,4.714658783353233,6.0,0.6054321344782831,0,2
3336026,4.714658783353233,6.0,0.6054321344782831,0,-1
3336086,12.335761032599509,6.0,0.6683030402403549,-1,-1
3336082,4.714658783353233,3.0,0.4053784905265786,0,1
3336077,4.714658783353233,6.0,0.6054321344782831,0,2
3336157,4.714658783353233,6.0,0.6054321344782831,0,-1
3336177,4.714658783353233,3.0,0.4053784905265786,0,1
3336196,6.999714340443095,3.0,0.42822904609747725,1,1
3336219,4.714658783353233,3.0,0.4053784905265786,0,1
3336261,12.335761032599509,6.0,0.6683030402403549,-1,-1
3336241,6.999714340443095,3.0,0.42822904609747725,1,1
3336215,12.335761032599509,3.0,0.46824939628865037,2,1
3336347,12.335761032599509,2.0,0.3539560514921607,-1,0
3336346,4.714658783353233,3.0,0.4053784905265786,0,1
3336358,6.999714340443095,3.0,0.42822904609747725,1,1
3336472,12.335761032599509,6.0,0.6683030402403549,-1,2
3336442,6.999714340443095,3.0,0.42822904609747725,1,1
3336506,4.714658783353233,6.0,0.6054321344782831,0,-1
3336481,4.714658783353233,6.0,0.6054321344782831,0,-1
3336518,12.335761032599509,6.0,0.6683030402403549,-1,-1
3336555,4.714658783353233,6.0,0.6054321344782831,0,-1
3338554,6.999714340443095,3.0,0.42822904609747725,1,1
3336610,4.714658783353233,3.0,0.4053784905265786,0,1
3336630,6.999714340443095,6.0,0.6282826900491818,1,2
3338658,12.335761032599509,2.0,0.3539560514921607,2,0
3336686,4.714658783353233,3.0,0.4053784905265786,0,1
3338728,4.714658783353233,6.0,0.6054321344782831,0,-1
3336659,4.714658783353233,3.0,0.4053784905265786,0,1
3336662,4.714658783353233,6.0,0.6054321344782831,0,-1
3336688,12.335761032599509,3.0,0.46824939628865037,-1,1
3336717,12.335761032599509,6.0,0.6683030402403549,-1,-1
3336722,12.335761032599509,6.0,0.6683030402403549,-1,-1
3338614,4.714658783353233,3.0,0.4053784905265786,0,1
3337631,12.335761032599509,3.0,0.46824939628865037,-1,1
3336741,12.335761032599509,6.0,0.6683030402403549,-1,-1
3336769,12.335761032599509,3.0,0.46824939628865037,-1,1
3336787,12.335761032599509,3.0,0.46824939628865037,2,1
3336795,12.335761032599509,3.0,0.46824939628865037,-1,1
3336802,6.999714340443095,3.0,0.42822904609747725,1,1
3336826,12.335761032599509,2.0,0.3539560514921607,-1,0
3336815,4.714658783353233,6.0,0.6054321344782831,0,-1
3339005,4.714658783353233,6.0,0.6054321344782831,0,-1
3336858,4.714658783353233,6.0,0.6054321344782831,0,-1
3338768,6.999714340443095,6.0,0.6282826900491818,1,-1
3336895,6.999714340443095,3.0,0.42822904609747725,1,1
3336898,12.335761032599509,6.0,0.6683030402403549,2,2
3336924,4.714658783353233,6.0,0.6054321344782831,0,2
3336944,4.714658783353233,3.0,0.4053784905265786,0,1
3338668,6.999714340443095,3.0,0.42822904609747725,1,1
3338734,12.335761032599509,6.0,0.6683030402403549,2,2
3338817,12.335761032599509,2.0,0.3539560514921607,-1,0
3336978,12.335761032599509,6.0,0.6683030402403549,-1,-1
3337039,6.999714340443095,3.0,0.42822904609747725,1,1
3337065,12.335761032599509,6.0,0.6683030402403549,2,2
3337098,12.335761032599509,6.0,0.6683030402403549,-1,-1
3337142,12.335761032599509,3.0,0.46824939628865037,2,1
3338871,4.714658783353233,6.0,0.6054321344782831,0,2
3337118,6.999714340443095,6.0,0.6282826900491818,1,2
3339119,4.714658783353233,3.0,0.4053784905265786,0,1
3337181,12.335761032599509,3.0,0.46824939628865037,-1,1
3337163,12.335761032599509,2.0,0.3539560514921607,2,0
3339114,12.335761032599509,6.0,0.6683030402403549,-1,-1
3340049,6.999714340443095,3.0,0.42822904609747725,1,1
3337274,12.335761032599509,2.0,0.3539560514921607,-1,0
3337315,12.335761032599509,2.0,0.3539560514921607,-1,0
3339112,12.335761032599509,3.0,0.46824939628865037,-1,1
3339079,6.999714340443095,3.0,0.42822904609747725,1,1
3338536,12.335761032599509,3.0,0.46824939628865037,-1,1
3338553,12.335761032599509,3.0,0.46824939628865037,2,1
3338857,4.714658783353233,6.0,0.6054321344782831,0,-1
3338573,4.714658783353233,6.0,0.6054321344782831,0,-1
3338579,4.714658783353233,6.0,0.6054321344782831,0,-1
3338903,12.335761032599509,2.0,0.3539560514921607,-1,0
3339083,12.335761032599509,3.0,0.46824939628865037,-1,1
3339074,12.335761032599509,6.0,0.6683030402403549,-1,-1
3339089,4.714658783353233,6.0,0.6054321344782831,0,2
3339163,12.335761032599509,3.0,0.46824939628865037,-1,1
3338911,12.335761032599509,6.0,0.6683030402403549,-1,-1
3339137,4.714658783353233,6.0,0.6054321344782831,0,-1
3339143,12.335761032599509,6.0,0.6683030402403549,-1,-1
3339274,4.714658783353233,3.0,0.4053784905265786,0,1
3339251,12.335761032599509,2.0,0.3539560514921607,2,0
3340033,12.335761032599509,2.0,0.3539560514921607,2,0
3339287,12.335761032599509,6.0,0.6683030402403549,-1,-1
3340030,12.335761032599509,3.0,0.46824939628865037,-1,1
3339295,4.714658783353233,6.0,0.6054321344782831,0,-1
3339474,12.335761032599509,6.0,0.6683030402403549,-1,2
3339583,12.335761032599509,6.0,0.6683030402403549,-1,-1
3339584,6.999714340443095,3.0,0.42822904609747725,1,1
3339634,4.714658783353233,3.0,0.4053784905265786,0,1
3339703,12.335761032599509,3.0,0.46824939628865037,2,1
3339727,4.714658783353233,6.0,0.6054321344782831,0,-1
3339885,6.999714340443095,3.0,0.42822904609747725,1,1
3339935,6.999714340443095,3.0,0.42822904609747725,1,1
3339928,12.335761032599509,6.0,0.6683030402403549,-1,-1
3339957,4.714658783353233,6.0,0.6054321344782831,0,-1
3339952,12.335761032599509,2.0,0.3539560514921607,-1,0
3339966,12.335761032599509,3.0,0.46824939628865037,-1,1
3339963,12.335761032599509,2.0,0.3539560514921607,2,0
3340009,4.714658783353233,6.0,0.6054321344782831,0,-1
3340098,4.714658783353233,6.0,0.6054321344782831,0,-1
3340127,4.714658783353233,3.0,0.4053784905265786,0,1
3340099,12.335761032599509,3.0,0.46824939628865037,-1,1
3340341,12.335761032599509,6.0,0.6683030402403549,2,2
3340390,6.999714340443095,3.0,0.42822904609747725,1,1
3340389,4.714658783353233,6.0,0.6054321344782831,0,-1
3340420,12.335761032599509,3.0,0.46824939628865037,-1,1
3340416,12.335761032599509,3.0,0.46824939628865037,-1,1
3340455,12.335761032599509,2.0,0.3539560514921607,2,0
3340560,4.714658783353233,6.0,0.6054321344782831,0,-1
3340668,12.335761032599509,2.0,0.3539560514921607,-1,0
3340689,6.999714340443095,6.0,0.6282826900491818,1,2
3340754,4.714658783353233,6.0,0.6054321344782831,0,-1
3340778,4.714658783353233,3.0,0.4053784905265786,0,1
3340872,12.335761032599509,6.0,0.6683030402403549,-1,-1
3340865,12.335761032599509,2.0,0.3539560514921607,-1,0
3340874,12.335761032599509,2.0,0.3539560514921607,-1,0
3340876,12.335761032599509,2.0,0.3539560514921607,-1,0
3340884,12.335761032599509,6.0,0.6683030402403549,-1,-1
3340966,12.335761032599509,6.0,0.6683030402403549,-1,-1
3340923,4.714658783353233,6.0,0.6054321344782831,0,-1
3341025,12.335761032599509,6.0,0.6683030402403549,-1,-1
3340998,12.335761032599509,2.0,0.3539560514921607,2,0
3340989,12.335761032599509,6.0,0.6683030402403549,-1,-1
3341053,6.999714340443095,6.0,0.6282826900491818,1,-1
3341075,6.999714340443095,3.0,0.42822904609747725,1,1
3341099,4.714658783353233,3.0,0.4053784905265786,0,1
3341114,12.335761032599509,6.0,0.6683030402403549,-1,-1
3341124,4.714658783353233,6.0,0.6054321344782831,0,2
3341233,12.335761032599509,2.0,0.3539560514921607,-1,0
3341325,4.714658783353233,6.0,0.6054321344782831,0,-1
3341362,12.335761032599509,2.0,0.3539560514921607,-1,0
3341253,4.714658783353233,6.0,0.6054321344782831,0,-1
3341250,4.714658783353233,6.0,0.6054321344782831,0,2
3341265,6.999714340443095,6.0,0.6282826900491818,1,2
3341467,4.714658783353233,6.0,0.6054321344782831,0,-1
3341568,6.999714340443095,6.0,0.6282826900491818,1,2
3341614,6.999714340443095,3.0,0.42822904609747725,1,1
3341679,4.714658783353233,3.0,0.4053784905265786,0,1
3341772,12.335761032599509,3.0,0.46824939628865037,-1,1
3341747,12.335761032599509,2.0,0.3539560514921607,-1,0
3341724,6.999714340443095,6.0,0.6282826900491818,1,-1
3341746,12.335761032599509,3.0,0.46824939628865037,-1,1
3341740,12.335761032599509,2.0,0.3539560514921607,-1,0
3341758,12.335761032599509,3.0,0.46824939628865037,2,1
3341871,12.335761032599509,6.0,0.6683030402403549,-1,-1
3341784,12.335761032599509,6.0,0.6683030402403549,-1,-1
3341837,4.714658783353233,6.0,0.6054321344782831,0,-1
3341882,6.999714340443095,6.0,0.6282826900491818,1,2
3342014,4.714658783353233,6.0,0.6054321344782831,0,-1
3342118,12.335761032599509,6.0,0.6683030402403549,-1,-1
3342185,12.335761032599509,3.0,0.46824939628865037,-1,1
3342121,4.714658783353233,3.0,0.4053784905265786,0,1
3342172,12.335761032599509,3.0,0.46824939628865037,-1,1
3342211,4.714658783353233,6.0,0.6054321344782831,0,-1
3342226,12.335761032599509,6.0,0.6683030402403549,-1,-1
3342219,12.335761032599509,6.0,0.6683030402403549,-1,2
3342305,12.335761032599509,2.0,0.3539560514921607,-1,0
3342371,4.714658783353233,6.0,0.6054321344782831,0,-1
3342407,4.714658783353233,6.0,0.6054321344782831,0,-1
3342440,4.714658783353233,3.0,0.4053784905265786,0,1
3342410,12.335761032599509,6.0,0.6683030402403549,-1,2
3342495,6.999714340443095,6.0,0.6282826900491818,1,2
3342563,12.335761032599509,6.0,0.6683030402403549,-1,-1
3342573,12.335761032599509,3.0,0.46824939628865037,-1,1
3342564,6.999714340443095,3.0,0.42822904609747725,1,1
3342551,4.714658783353233,3.0,0.4053784905265786,0,1
3342604,6.999714340443095,6.0,0.6282826900491818,1,-1
3342646,6.999714340443095,3.0,0.42822904609747725,1,1
3342676,6.999714340443095,6.0,0.6282826900491818,1,2
3342692,12.335761032599509,6.0,0.6683030402403549,-1,-1
3342697,4.714658783353233,6.0,0.6054321344782831,0,2
3342784,12.335761032599509,3.0,0.46824939628865037,-1,1
3342884,4.714658783353233,6.0,0.6054321344782831,0,-1
3342934,4.714658783353233,6.0,0.6054321344782831,0,-1
3342975,4.714658783353233,3.0,0.4053784905265786,0,1
3343012,6.999714340443095,3.0,0.42822904609747725,1,1
3343106,12.335761032599509,6.0,0.6683030402403549,-1,-1
3343110,6.999714340443095,3.0,0.42822904609747725,1,1
3343153,12.335761032599509,3.0,0.46824939628865037,-1,1
3343182,12.335761032599509,6.0,0.6683030402403549,-1,-1
3343212,12.335761032599509,3.0,0.46824939628865037,-1,1
3343205,4.714658783353233,6.0,0.6054321344782831,0,2
3343328,12.335761032599509,3.0,0.46824939628865037,2,1
3343329,12.335761032599509,6.0,0.6683030402403549,-1,2
3343362,4.714658783353233,3.0,0.4053784905265786,0,1
3343425,12.335761032599509,6.0,0.6683030402403549,-1,-1
3343462,4.714658783353233,3.0,0.4053784905265786,0,1
3343547,12.335761032599509,6.0,0.6683030402403549,-1,-1
3343597,6.999714340443095,6.0,0.6282826900491818,1,2
3343710,4.714658783353233,6.0,0.6054321344782831,0,-1
3343652,12.335761032599509,6.0,0.6683030402403549,-1,-1
3343651,12.335761032599509,6.0,0.6683030402403549,-1,-1
3343724,12.335761032599509,3.0,0.46824939628865037,-1,1
3343648,12.335761032599509,6.0,0.6683030402403549,-1,-1
3343781,4.714658783353233,6.0,0.6054321344782831,0,-1
3343767,4.714658783353233,6.0,0.6054321344782831,0,-1
3343772,4.714658783353233,3.0,0.4053784905265786,0,1
3343846,4.714658783353233,6.0,0.6054321344782831,0,-1
3343862,6.999714340443095,3.0,0.42822904609747725,1,1
3343948,12.335761032599509,6.0,0.6683030402403549,-1,-1
3343976,4.714658783353233,6.0,0.6054321344782831,0,-1
3344013,4.714658783353233,6.0,0.6054321344782831,0,-1
3343992,12.335761032599509,6.0,0.6683030402403549,-1,-1
3344010,4.714658783353233,3.0,0.4053784905265786,0,1
3344011,4.714658783353233,6.0,0.6054321344782831,0,-1
3344056,4.714658783353233,6.0,0.6054321344782831,0,-1
3344096,4.714658783353233,6.0,0.6054321344782831,0,-1
3344145,12.335761032599509,6.0,0.6683030402403549,-1,-1
3344124,12.335761032599509,2.0,0.3539560514921607,-1,0
3344129,12.335761032599509,6.0,0.6683030402403549,2,2
3344182,12.335761032599509,2.0,0.3539560514921607,-1,0
3344186,6.999714340443095,3.0,0.42822904609747725,1,1
3344299,12.335761032599509,2.0,0.3539560514921607,-1,0
3344430,12.335761032599509,6.0,0.6683030402403549,-1,-1
3344458,12.335761032599509,3.0,0.46824939628865037,-1,1
3344488,12.335761032599509,3.0,0.46824939628865037,2,1
3344502,12.335761032599509,3.0,0.46824939628865037,2,1
3344590,4.714658783353233,6.0,0.6054321344782831,0,-1
3344583,4.714658783353233,3.0,0.4053784905265786,0,1
3344635,6.999714340443095,3.0,0.42822904609747725,1,1
3344605,12.335761032599509,6.0,0.6683030402403549,-1,-1
3344675,12.335761032599509,3.0,0.46824939628865037,2,1
3344636,4.714658783353233,6.0,0.6054321344782831,0,2
3344753,6.999714340443095,6.0,0.6282826900491818,1,-1
3344739,12.335761032599509,3.0,0.46824939628865037,2,1
3344800,12.335761032599509,6.0,0.6683030402403549,-1,-1
3344810,4.714658783353233,3.0,0.4053784905265786,0,1
3344777,12.335761032599509,6.0,0.6683030402403549,2,2
3344862,4.714658783353233,6.0,0.6054321344782831,0,-1
3344910,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345011,4.714658783353233,6.0,0.6054321344782831,0,-1
3345041,4.714658783353233,6.0,0.6054321344782831,0,-1
3345042,12.335761032599509,3.0,0.46824939628865037,-1,1
3345131,12.335761032599509,3.0,0.46824939628865037,-1,1
3345132,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345129,4.714658783353233,3.0,0.4053784905265786,0,1
3345168,4.714658783353233,6.0,0.6054321344782831,0,2
3345155,4.714658783353233,6.0,0.6054321344782831,0,-1
3345176,12.335761032599509,3.0,0.46824939628865037,-1,1
3345306,12.335761032599509,3.0,0.46824939628865037,-1,1
3345262,12.335761032599509,2.0,0.3539560514921607,-1,0
3345377,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345334,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345337,12.335761032599509,6.0,0.6683030402403549,2,2
3345415,4.714658783353233,6.0,0.6054321344782831,0,-1
3345431,12.335761032599509,3.0,0.46824939628865037,2,1
3345447,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345506,6.999714340443095,3.0,0.42822904609747725,1,1
3345511,4.714658783353233,6.0,0.6054321344782831,0,2
3345581,12.335761032599509,3.0,0.46824939628865037,2,1
3345591,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345677,4.714658783353233,6.0,0.6054321344782831,0,-1
3345673,6.999714340443095,3.0,0.42822904609747725,1,1
3345683,12.335761032599509,6.0,0.6683030402403549,2,2
3345617,4.714658783353233,3.0,0.4053784905265786,0,1
3345771,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345711,4.714658783353233,3.0,0.4053784905265786,0,1
3345859,12.335761032599509,3.0,0.46824939628865037,2,1
3345838,4.714658783353233,3.0,0.4053784905265786,0,1
3345923,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345907,12.335761032599509,6.0,0.6683030402403549,-1,-1
3345938,6.999714340443095,6.0,0.6282826900491818,1,-1
3346036,12.335761032599509,6.0,0.6683030402403549,-1,-1
3346032,12.335761032599509,6.0,0.6683030402403549,-1,-1
3346001,4.714658783353233,6.0,0.6054321344782831,0,-1
3346091,4.714658783353233,3.0,0.4053784905265786,0,1
3346114,4.714658783353233,6.0,0.6054321344782831,0,-1
3346156,12.335761032599509,2.0,0.3539560514921607,-1,0
3346159,4.714658783353233,6.0,0.6054321344782831,0,-1
3346319,4.714658783353233,3.0,0.4053784905265786,0,1
3346248,12.335761032599509,3.0,0.46824939628865037,-1,1
3346276,12.335761032599509,3.0,0.46824939628865037,-1,1
3346340,12.335761032599509,6.0,0.6683030402403549,-1,-1
3346346,12.335761032599509,3.0,0.46824939628865037,-1,1
3346394,12.335761032599509,3.0,0.46824939628865037,-1,1
3346453,4.714658783353233,3.0,0.4053784905265786,0,1
3346456,12.335761032599509,6.0,0.6683030402403549,-1,-1
3346532,4.714658783353233,6.0,0.6054321344782831,0,2
3346550,6.999714340443095,3.0,0.42822904609747725,1,1
3346610,12.335761032599509,2.0,0.3539560514921607,2,0
3346605,6.999714340443095,3.0,0.42822904609747725,1,1
3346625,4.714658783353233,6.0,0.6054321344782831,0,-1
3346594,12.335761032599509,2.0,0.3539560514921607,2,0
3346643,12.335761032599509,6.0,0.6683030402403549,2,2
3346620,4.714658783353233,6.0,0.6054321344782831,0,-1
3346735,12.335761032599509,3.0,0.46824939628865037,-1,1
3346718,12.335761032599509,6.0,0.6683030402403549,2,2
3346826,4.714658783353233,3.0,0.4053784905265786,0,1
3346890,12.335761032599509,3.0,0.46824939628865037,-1,1
3346855,4.714658783353233,3.0,0.4053784905265786,0,1
3346848,12.335761032599509,6.0,0.6683030402403549,2,2
3346898,12.335761032599509,3.0,0.46824939628865037,-1,1
3346945,4.714658783353233,6.0,0.6054321344782831,0,-1
3346967,12.335761032599509,3.0,0.46824939628865037,-1,1
3347034,12.335761032599509,3.0,0.46824939628865037,-1,1
3347015,12.335761032599509,2.0,0.3539560514921607,2,0
3347075,12.335761032599509,6.0,0.6683030402403549,-1,-1
3347077,4.714658783353233,6.0,0.6054321344782831,0,-1
3347106,4.714658783353233,6.0,0.6054321344782831,0,2
3347198,4.714658783353233,6.0,0.6054321344782831,0,-1
3347276,12.335761032599509,6.0,0.6683030402403549,-1,-1
3347196,12.335761032599509,2.0,0.3539560514921607,2,0
3347231,4.714658783353233,6.0,0.6054321344782831,0,-1
3347355,4.714658783353233,6.0,0.6054321344782831,0,-1
3347342,4.714658783353233,6.0,0.6054321344782831,0,-1
3347337,4.714658783353233,6.0,0.6054321344782831,0,-1
3347301,12.335761032599509,6.0,0.6683030402403549,-1,-1
3347487,12.335761032599509,3.0,0.46824939628865037,2,1
3347538,6.999714340443095,3.0,0.42822904609747725,1,1
3347527,12.335761032599509,3.0,0.46824939628865037,2,1
3347558,4.714658783353233,6.0,0.6054321344782831,0,-1
3347607,12.335761032599509,6.0,0.6683030402403549,-1,-1
3347674,4.714658783353233,6.0,0.6054321344782831,0,-1
3347671,12.335761032599509,6.0,0.6683030402403549,-1,-1
3347647,4.714658783353233,6.0,0.6054321344782831,0,2
3347648,6.999714340443095,6.0,0.6282826900491818,1,2
3347657,6.999714340443095,6.0,0.6282826900491818,1,2
3347699,4.714658783353233,3.0,0.4053784905265786,0,1
3347833,4.714658783353233,6.0,0.6054321344782831,0,-1
3347819,4.714658783353233,6.0,0.6054321344782831,0,-1
3347900,12.335761032599509,3.0,0.46824939628865037,-1,1
3347976,4.714658783353233,6.0,0.6054321344782831,0,2
3348174,12.335761032599509,6.0,0.6683030402403549,-1,-1
3348220,6.999714340443095,6.0,0.6282826900491818,1,2
3348292,12.335761032599509,2.0,0.3539560514921607,-1,0
3348300,12.335761032599509,3.0,0.46824939628865037,-1,1
3348326,12.335761032599509,6.0,0.6683030402403549,-1,-1
3348369,4.714658783353233,6.0,0.6054321344782831,0,-1
3348385,12.335761032599509,3.0,0.46824939628865037,-1,1
3348452,4.714658783353233,6.0,0.6054321344782831,0,-1
3348487,12.335761032599509,6.0,0.6683030402403549,2,2
3348486,6.999714340443095,6.0,0.6282826900491818,1,2
3348551,12.335761032599509,6.0,0.6683030402403549,-1,-1
3348578,4.714658783353233,3.0,0.4053784905265786,0,1
3348624,12.335761032599509,6.0,0.6683030402403549,-1,-1
3348604,12.335761032599509,6.0,0.6683030402403549,2,2
3348718,12.335761032599509,6.0,0.6683030402403549,-1,-1
3348652,4.714658783353233,6.0,0.6054321344782831,0,-1
3348648,12.335761032599509,2.0,0.3539560514921607,-1,0
3348775,4.714658783353233,6.0,0.6054321344782831,0,-1
3348809,6.999714340443095,6.0,0.6282826900491818,1,-1
3348804,4.714658783353233,6.0,0.6054321344782831,0,-1
3348754,4.714658783353233,6.0,0.6054321344782831,0,-1
3348745,12.335761032599509,6.0,0.6683030402403549,-1,-1
3348761,4.714658783353233,6.0,0.6054321344782831,0,-1
3348763,12.335761032599509,3.0,0.46824939628865037,2,1
3348847,4.714658783353233,6.0,0.6054321344782831,0,-1
3348860,4.714658783353233,6.0,0.6054321344782831,0,2
3348931,12.335761032599509,6.0,0.6683030402403549,-1,-1
3348906,12.335761032599509,3.0,0.46824939628865037,-1,1
3348945,12.335761032599509,3.0,0.46824939628865037,-1,1
3349045,6.999714340443095,6.0,0.6282826900491818,1,-1
3349060,4.714658783353233,6.0,0.6054321344782831,0,-1
3349036,12.335761032599509,2.0,0.3539560514921607,-1,0
3349067,4.714658783353233,6.0,0.6054321344782831,0,-1
3348984,12.335761032599509,3.0,0.46824939628865037,-1,1
3349190,12.335761032599509,6.0,0.6683030402403549,-1,-1
3349147,4.714658783353233,6.0,0.6054321344782831,0,-1
3349299,12.335761032599509,6.0,0.6683030402403549,-1,-1
3349278,6.999714340443095,3.0,0.42822904609747725,1,1
3349294,6.999714340443095,6.0,0.6282826900491818,1,2
3349388,4.714658783353233,6.0,0.6054321344782831,0,-1
3349473,6.999714340443095,3.0,0.42822904609747725,1,1
3349500,12.335761032599509,6.0,0.6683030402403549,-1,2
3349515,4.714658783353233,6.0,0.6054321344782831,0,2
3349557,12.335761032599509,6.0,0.6683030402403549,-1,2
3349558,12.335761032599509,6.0,0.6683030402403549,-1,-1
3349570,12.335761032599509,3.0,0.46824939628865037,2,1
3349608,4.714658783353233,6.0,0.6054321344782831,0,-1
3349653,4.714658783353233,3.0,0.4053784905265786,0,1
3349772,12.335761032599509,3.0,0.46824939628865037,-1,1
3349657,12.335761032599509,6.0,0.6683030402403549,-1,-1
3349687,12.335761032599509,3.0,0.46824939628865037,-1,1
3349682,4.714658783353233,6.0,0.6054321344782831,0,-1
3349718,12.335761032599509,6.0,0.6683030402403549,-1,-1
3349828,6.999714340443095,6.0,0.6282826900491818,1,2
3349875,12.335761032599509,6.0,0.6683030402403549,-1,-1
3349943,12.335761032599509,6.0,0.6683030402403549,-1,-1
3349951,4.714658783353233,3.0,0.4053784905265786,0,1
3349934,12.335761032599509,6.0,0.6683030402403549,-1,-1
3349980,12.335761032599509,3.0,0.46824939628865037,-1,1
3350060,12.335761032599509,6.0,0.6683030402403549,-1,-1
3350180,12.335761032599509,3.0,0.46824939628865037,-1,1
3350182,4.714658783353233,6.0,0.6054321344782831,0,-1
3350373,6.999714340443095,3.0,0.42822904609747725,1,1
3350368,4.714658783353233,3.0,0.4053784905265786,0,1
3350392,12.335761032599509,6.0,0.6683030402403549,-1,-1
3350387,12.335761032599509,6.0,0.6683030402403549,-1,-1
3350381,4.714658783353233,3.0,0.4053784905265786,0,1
3350456,6.999714340443095,3.0,0.42822904609747725,1,1
3350494,6.999714340443095,3.0,0.42822904609747725,1,1
3350453,4.714658783353233,6.0,0.6054321344782831,0,-1
3350557,12.335761032599509,2.0,0.3539560514921607,2,0
